method_id,method,method_color,method_family,method_order,split,split_label,screen_id,n_assays,ko_pearson
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0061,2,0.47988943485931185
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0062,2,0.4394493643970539
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0063,1,0.4568373810810347
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0064,2,0.5197607722754279
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0065,2,0.5693338583029496
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0066,1,0.9266322329640388
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0067,1,0.1709078085065508
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0068,1,0.5608626285102218
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0069,2,0.5075983096442844
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0070,1,0.5270543415099382
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0071,1,0.7476801561812559
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0072,2,0.8299661036580801
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0073,1,0.5521217177932461
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0074,2,0.673517731949687
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0075,1,0.706752995805194
gbdt,GBDT,#5E88AD,Classical tabular,2,strict_whole_screen,Whole-screen,Biohub_OPS0076,1,0.8646204707523187
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0001,2,0.7281993082044049
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0002,1,0.5612408307204145
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0003,1,0.8495192123087425
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0004,1,0.8333479677155654
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0005,2,0.6903100638877384
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0006,2,0.6493069788702732
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0007,2,0.6548813420180264
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0008,2,0.7074649925378846
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0009,2,0.6736068975721458
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0011,1,0.5472734764292875
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0012,1,0.6333447538038278
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0013,1,0.615521140795822
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0014,1,0.7335048369928655
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0015,1,0.613676780223621
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0016,1,0.5512786536657512
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0017,1,0.5320729880691166
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0018,1,0.7592729811596693
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0019,1,0.7920358945269806
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0020,1,0.5194559839178576
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0021,1,0.5551711801438146
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0022,1,0.6360507289046803
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0023,1,0.4934349316291145
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0025,1,0.7082772568650202
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0026,1,0.7990915536192965
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0027,1,0.704341189700409
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0028,1,0.7980856030528205
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0029,1,0.4652568673855823
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0030,1,0.5185624980917634
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0031,1,0.5627438371936946
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0032,1,0.6118660148337814
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0033,1,0.8409760556841097
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0034,1,0.7622714842977714
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0035,1,0.8314601992170646
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0036,1,0.5453157678655097
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0037,1,0.8464370242584676
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0039,1,0.8108020626939885
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0040,1,0.7861722335456136
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0041,1,0.359642954028196
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0042,1,0.6045478087022533
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0043,7,0.5579677381874648
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0044,1,0.8332774797116592
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0045,2,0.5382553157561668
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0046,1,0.6894581525985043
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0047,1,0.6313638613457234
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0048,1,0.6532384104332792
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0050,1,0.4039431059050797
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0051,1,0.6529406456792911
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0052,1,0.4967727210995263
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0053,1,0.5424436461925657
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0054,1,0.511504722991638
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0055,1,0.8592124399682426
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0056,1,0.8220146159932908
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0057,2,0.5198001326829191
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0058,1,0.6586839826318609
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0059,1,0.5372402141970318
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0060,1,0.7412833879812245
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0061,2,0.5187537220004164
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0062,2,0.49508753517523846
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0063,1,0.6015645823999355
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0064,2,0.5591294940632193
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0065,2,0.6321978911144395
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0066,1,0.7550080617220042
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0067,1,0.4109955074503504
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0068,1,0.5749059069989495
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0069,2,0.504557657517679
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0070,1,0.3811800235833826
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0071,1,0.583612519276697
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0072,2,0.767340101218125
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0073,1,0.3908567320274901
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0074,2,0.7552903444875522
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0075,1,0.5913768952251633
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0076,1,0.7633913155891351
midas_ops,MIDAS,#C85A3C,Biological completion,9,field_holdout_sanity,Field,Biohub_OPS0077,6,0.34012258544515805
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0001,2,0.7809565708196056
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0002,1,0.5976990731514541
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0003,1,0.8629296991115534
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0004,1,0.8834643570663054
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0005,2,0.7491387413154018
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0006,2,0.6952915483823693
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0007,2,0.6782877233742817
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0008,2,0.7556192451484357
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0009,2,0.7130004181961576
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0011,1,0.5837517117948979
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0012,1,0.6748791828894688
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0013,1,0.6522701180826761
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0014,1,0.7737163678560153
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0015,1,0.554074764405965
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0016,1,0.534410051564457
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0017,1,0.5404428791492631
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0018,1,0.7486746963027451
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0019,1,0.7995204983653172
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0020,1,0.5765898154774236
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0021,1,0.5882525594621101
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0022,1,0.6654841106546611
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0023,1,0.546563637457759
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0025,1,0.7335873526098821
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0026,1,0.8235557132151059
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0027,1,0.7462247951066278
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0028,1,0.8147039369409906
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0029,1,0.5027490316017925
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0030,1,0.5144404100144384
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0031,1,0.6214312382691635
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0032,1,0.6778358978503664
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0033,1,0.8189500082633273
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0034,1,0.7951750478889782
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0035,1,0.8238190978753858
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0036,1,0.606130581888339
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0037,1,0.8585902746563202
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0039,1,0.8624416080705958
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0040,1,0.7596645246387602
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0041,1,0.4294029138403796
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0042,1,0.6679843472356802
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0043,7,0.6069190098088932
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0044,1,0.8609205257320826
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0045,2,0.5384740283748005
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0046,1,0.7185007280927252
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0047,1,0.6157977380511498
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0048,1,0.6964108150073346
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0050,1,0.3780260098900059
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0051,1,0.6660864924352503
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0052,1,0.5677781567011699
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0053,1,0.6001065678658558
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0054,1,0.5598815712875914
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0055,1,0.8841050665596427
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0056,1,0.8725003309536313
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0057,2,0.48157202572848207
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0058,1,0.7080650414849989
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0059,1,0.5828403664094206
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0060,1,0.7763714491508681
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0061,2,0.48454951431161053
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0062,2,0.3912704917383496
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0063,1,0.6229672822390365
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0064,2,0.5991095165184017
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0065,2,0.6364013811933272
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0066,1,0.8070314759369882
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0067,1,0.4759916848025309
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0068,1,0.555290472398828
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0069,2,0.46408579407670036
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0070,1,0.4473384181271351
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0071,1,0.6772050962271589
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0072,2,0.7483861714892345
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0073,1,0.3803649039784504
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0074,2,0.7432854667260661
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0075,1,0.6142957758534224
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0076,1,0.7333827136908196
midas_ops,MIDAS,#C85A3C,Biological completion,9,gene_holdout_main,Gene,Biohub_OPS0077,6,0.3953417950662246
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0001,2,0.7822393206258615
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0002,1,0.6401577610522509
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0003,1,0.8710491756598154
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0004,1,0.8976018577814102
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0005,2,0.7526269860565662
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0006,2,0.6933780054251353
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0007,2,0.6841506879776716
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0008,2,0.7501911087582509
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0009,2,0.7374299257993698
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0011,1,0.593358252197504
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0012,1,0.6897632411370674
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0013,1,0.6380365267395973
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0014,1,0.7999169155955315
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0015,1,0.6514040703574816
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0016,1,0.5885096359997988
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0017,1,0.5864081215113401
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0018,1,0.8086368031799793
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0019,1,0.8275834359228611
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0020,1,0.6018468973537286
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0021,1,0.5904547112683455
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0022,1,0.5303080761805177
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0023,1,0.4797142231836915
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0025,1,0.7606076101462046
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0026,1,0.819639810671409
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0027,1,0.7862649926294883
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0028,1,0.8078317381441593
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0029,1,0.6159594599157572
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0030,1,0.5214430786048373
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0031,1,0.6504898220300674
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0032,1,0.685141953950127
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0033,1,0.8882644362747669
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0034,1,0.7947350243727366
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0036,1,0.6581507169951996
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0040,1,0.778837719039681
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0041,1,0.438964681699872
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0042,1,0.7206745656828085
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0044,1,0.8671892484029134
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0045,2,0.557370807044208
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0047,1,-0.1336953896873941
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0048,1,0.6502682029580077
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0050,1,0.3474902218828599
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0051,1,0.6905458879967531
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0053,1,0.4873037207871675
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0054,1,0.579483142743508
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0055,1,0.9015500297149024
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0056,1,0.8723637933532397
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0057,2,0.5319225567703446
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0058,1,0.739109264065822
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0059,1,0.5175824291072786
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0060,1,0.8113381713628769
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0061,2,0.567856864227603
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0062,2,0.5030287232172365
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0063,1,0.7249933530886968
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0064,2,0.391636257370313
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0065,2,0.5359276249073446
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0066,1,0.8189411635200182
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0067,1,0.161490314019223
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0068,1,0.5832985067584863
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0069,2,0.49555292605267215
midas_ops,MIDAS,#C85A3C,Biological completion,9,strict_whole_screen,Whole-screen,Biohub_OPS0070,1,0.5117487552245924
