method_id,method,split,reporter_slug,cell_pearson,split_label,method_color,method_order,method_family
mlp,MLP,field_holdout_sanity,lysosome_lamp1,0.7377426361044248,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.8935866643985113,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,microtubules_map4,0.7295723417152962,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,microtubules_tubulin,0.5737901828769181,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.8147848745187124,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_tomm20,0.5276122217997908,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,mitochondria_tomm70a,0.7768353002766768,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclear_speckles_srrm2,0.8651253054539362,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclei_hoechst,0.6859307209650676,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.7409374337643385,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleoli_npm1,0.43837971823910876,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleolus-dfc_fbl,0.8288543522357941,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,nucleolus-gc_npm3,0.828465968122085,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.7798352691034476,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,p21,0.42383832534154253,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,p53,0.3962209063271681,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.861666688323021,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_atp1b3,0.6592815580467383,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_slc3a2,0.8588934734463691,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,plasma_membrane_wga,0.6070634216898018,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,prb,0.32024330382545785,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,proteasome_psmb7,0.6564915247261525,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,ps6,0.5249949109368026,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,recycling_endosome_tfrc,0.8720988959074021,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,stress_granule_g3bp1,0.8769817541042964,Field,#7B6597,4,Neural specialists
mlp,MLP,field_holdout_sanity,trans-golgi_vamp3,0.6619287657241026,Field,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,5xupre,0.6927109450101853,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.9047383271157742,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,autophagosome_atg101,0.6602340005338192,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,autophagosome_map1lc3b,0.8952306864162287,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,b-catenin,0.491736637527744,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,c-myc,0.4553307124972343,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.5429519231120745,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,cell_proliferation_marker_mki67,0.730827687929074,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chaperones_hspa1b,0.792593349268039,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chromalive_488_excitation,0.7681303031742572,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,chromatin_h2bc21,0.6437969778974851,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,clathrin_vesicles_clta,0.8770648288230101,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,early_endosome_eea1,0.8364820592105389,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.8037591859698295,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,endosome_vps35,0.8342490834494433,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_cona,0.5573009497175614,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_bridge_vapa,0.758284901206692,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_cop-ii_sec23a,0.8503504375616708,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_golgi_cope,0.8383782637616,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_ncln,0.5497823206086954,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,er_sec61b,0.7619197860360145,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,f-actin_phalloidin,0.597796065111955,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.9574326621989409,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,late_endosome_rab7a,0.8925762228667736,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.8742800414562225,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lipid_droplet_plin2,0.8212993567188581,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lysosome_lamp1,0.7382593480249245,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.8941016716261705,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,microtubules_map4,0.7268860680361588,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,microtubules_tubulin,0.5758363904638423,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_chromalive_561_excitation,0.8152528561651706,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_tomm20,0.5266245951048202,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,mitochondria_tomm70a,0.7774880518515904,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclear_speckles_srrm2,0.866046137114366,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclei_hoechst,0.6868474076191584,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.7412832617759705,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleoli_npm1,0.43949730839166373,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleolus-dfc_fbl,0.8291826419532299,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,nucleolus-gc_npm3,0.8288706029454866,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.7781610858937105,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,p21,0.42292134622732797,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,p53,0.4068950943152109,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8636719254155955,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_atp1b3,0.6615000086526076,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_slc3a2,0.8580037847161293,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,plasma_membrane_wga,0.6083563046322928,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,prb,0.3079705707232157,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,proteasome_psmb7,0.6565196474393209,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,ps6,0.5223665309386949,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,recycling_endosome_tfrc,0.8720412065585454,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,stress_granule_g3bp1,0.8771788078049818,Gene,#7B6597,4,Neural specialists
mlp,MLP,gene_holdout_main,trans-golgi_vamp3,0.663793463508288,Gene,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,5xupre,0.6887561979393165,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8602622671673694,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,autophagosome_atg101,0.5901770756269494,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,autophagosome_map1lc3b,0.6195260176642073,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.495576503376166,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,cell_proliferation_marker_mki67,0.5151370409876108,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chaperones_hspa1b,0.6660014558583498,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chromalive_488_excitation,0.5799233494326472,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,chromatin_h2bc21,0.5629279371351004,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,clathrin_vesicles_clta,0.854989605024457,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.19151105251027425,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,endosome_vps35,0.7003248753026128,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_golgi_bridge_vapa,0.7370276836057503,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_golgi_cope,0.3970290895861883,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,er_sec61b,0.7670029834326771,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,fe2+_ferhonox_live-cell_dye,0.2035186368254168,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,late_endosome_rab7a,0.8508762468894322,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,0.8603838415195544,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lipid_droplet_plin2,0.26837383412445587,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lysosome_lamp1,0.6993624083697796,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,lysosome_lysotracker_live-cell_dye,0.8668803359485334,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,mitochondria_chromalive_561_excitation,0.4417527110005418,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,mitochondria_tomm70a,0.4355830023802506,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nuclear_speckles_srrm2,0.47395909670740366,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nuclei_nucleolive_live_cell_dye,0.45239204734874267,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nucleolus-dfc_fbl,0.3510985786366897,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,nucleolus-gc_npm3,0.5297876358963549,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,0.3714255739857132,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,0.5716798510402441,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,plasma_membrane_atp1b3,0.6314268571635088,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,plasma_membrane_slc3a2,0.849998767177264,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,proteasome_psmb7,0.4472085001567999,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,recycling_endosome_tfrc,0.7749198131884139,Whole-screen,#7B6597,4,Neural specialists
mlp,MLP,strict_whole_screen,trans-golgi_vamp3,0.48832286475226283,Whole-screen,#7B6597,4,Neural specialists
multitab_pilot,MultiTab,field_holdout_sanity,5xupre,0.6860210812091827,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,0.8859719641506671,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,autophagosome_atg101,0.6471640773117542,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,autophagosome_map1lc3b,0.88680619597435,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,b-catenin,0.49056107168396307,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,c-myc,0.4562860177954038,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,0.5446632068604231,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,cell_proliferation_marker_mki67,0.7292296166221302,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chaperones_hspa1b,0.7905229623119037,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chromalive_488_excitation,0.7621726547678312,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,chromatin_h2bc21,0.6186097336312135,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,clathrin_vesicles_clta,0.860371078302463,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,early_endosome_eea1,0.8249661187330881,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7984516337513924,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,endosome_vps35,0.8151867978274823,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_cona,0.5604159706168705,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_bridge_vapa,0.7359772449980179,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_cop-ii_sec23a,0.841085459291935,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_golgi_cope,0.8356580210228761,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_ncln,0.5561465165267389,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,er_sec61b,0.7505408773819605,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,f-actin_phalloidin,0.5990648097048203,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,0.949852559218804,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,late_endosome_rab7a,0.879483050853014,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,0.8451376418272654,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lipid_droplet_plin2,0.8240809604525566,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lysosome_lamp1,0.7242546183367571,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,0.8685188859701156,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,microtubules_map4,0.727945822601517,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,microtubules_tubulin,0.5783067776097192,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_chromalive_561_excitation,0.7992347113788127,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_tomm20,0.5304953710486491,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,mitochondria_tomm70a,0.7722186354299386,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclear_speckles_srrm2,0.8457858319083849,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclei_hoechst,0.6560462316870689,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,0.7141646581391493,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleoli_npm1,0.4387176779823171,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleolus-dfc_fbl,0.81581944723924,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,nucleolus-gc_npm3,0.8097442445655665,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,0.7779493647317091,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,p21,0.42291070967912675,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,p53,0.38866977875431374,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,0.8535199128091335,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_atp1b3,0.6539153431852658,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_slc3a2,0.8528227945168814,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,plasma_membrane_wga,0.6111276464329826,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,prb,0.45333839615186056,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,proteasome_psmb7,0.6523910336196422,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,ps6,0.5265431580444178,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,recycling_endosome_tfrc,0.8500115936001142,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,stress_granule_g3bp1,0.8666972555220127,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,field_holdout_sanity,trans-golgi_vamp3,0.6360229889551798,Field,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,5xupre,0.6847937670350075,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,0.8858148989578088,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,autophagosome_atg101,0.6485957750429711,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,autophagosome_map1lc3b,0.8867868465681872,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,b-catenin,0.48989816720287005,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,c-myc,0.45872502932945886,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,0.5373695939779282,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,cell_proliferation_marker_mki67,0.72938685019811,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chaperones_hspa1b,0.7901303785542646,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chromalive_488_excitation,0.76291562144955,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,chromatin_h2bc21,0.6195039433737597,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,clathrin_vesicles_clta,0.8612239425381025,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,early_endosome_eea1,0.8247938377161821,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,0.7991063860555491,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,endosome_vps35,0.8139917582273484,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_cona,0.5616003374672598,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_bridge_vapa,0.7363060721506675,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_cop-ii_sec23a,0.8409906715154648,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_golgi_cope,0.835965146869421,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_ncln,0.5554577109714349,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,er_sec61b,0.7431537444392841,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,f-actin_phalloidin,0.6005224542071422,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,fe2+_ferhonox_live-cell_dye,0.9500527784228325,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,late_endosome_rab7a,0.8792915602525075,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,0.8458005629479886,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lipid_droplet_plin2,0.823825449993213,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lysosome_lamp1,0.724413329611222,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,lysosome_lysotracker_live-cell_dye,0.8680653094003598,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,microtubules_map4,0.7251797238985698,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,microtubules_tubulin,0.5789851934131649,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_chromalive_561_excitation,0.7981934048235416,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_tomm20,0.5310610806776418,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,mitochondria_tomm70a,0.7717912867665291,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclear_speckles_srrm2,0.8457426349322,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclei_hoechst,0.6570326749483744,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nuclei_nucleolive_live_cell_dye,0.7146442536264658,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleoli_npm1,0.4388160706394249,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleolus-dfc_fbl,0.8162193402647973,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,nucleolus-gc_npm3,0.8096860259771347,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,0.7774881723026434,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,p21,0.4196428414185842,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,p53,0.39657386531432465,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,0.8536368474364281,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_atp1b3,0.6533007054279248,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_slc3a2,0.8528456936279932,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,plasma_membrane_wga,0.6115697528753016,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,prb,0.3417588800936937,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,proteasome_psmb7,0.6518540332714717,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,ps6,0.5253600751856963,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,recycling_endosome_tfrc,0.850210184107224,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,stress_granule_g3bp1,0.8665929088989893,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,gene_holdout_main,trans-golgi_vamp3,0.6367477672795454,Gene,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,5xupre,0.6808600480357806,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,0.8374718596537909,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,autophagosome_atg101,0.592639849210779,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,autophagosome_map1lc3b,0.6518029235303402,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,0.5092586966541905,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,cell_proliferation_marker_mki67,0.5278040985576808,Whole-screen,#4FA7B8,8,Generic multi-task
multitab_pilot,MultiTab,strict_whole_screen,chaperones_hspa1b,0.5435332946168879,Whole-screen,#4FA7B8,8,Generic multi-task
