run_state,reporter_slug,method_id,reference_state,reference_method_id,reference_tier,tier,transition,exact_tier_changed,proxy_status_changed,reliability_pass,changed_gate_flags,n_changed_gate_flags,delta_recoverability_r,delta_magnitude_spearman,delta_variance_ratio,delta_top5pct_recall,delta_reliability
checkpoint_average,mitochondria_chromalive_561_excitation,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.024002622544997076,-0.009299277299277264,0.0024001938799670386,0.0,0.0
checkpoint_average,peroxisome_peroxi_spy650_live_cell_dye,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.07810021921088184,-0.101921633921634,-0.029924203200546673,-0.040000000000000036,0.0
checkpoint_average,chromalive_488_excitation,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.008749328437302806,-0.009636597636597521,0.08869051169085196,0.0,0.0
checkpoint_average,chromatin_h2bc21,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.012580346767487649,-0.014397566397566397,0.014520511005600256,-0.040000000000000036,0.0
checkpoint_average,plasma_membrane_atp1b3,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.02695044413447034,-0.04150661350661344,-0.007830725447715792,-0.06000000000000005,0.0
checkpoint_average,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.007850175802614712,-0.008272556272556297,0.02644276431413739,0.0,0.0
checkpoint_average,5xupre,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.009018983835250238,-0.001643845643845676,0.10054809799535036,0.020000000000000018,0.0
checkpoint_average,f-actin_phalloidin,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,quantitative_hit,1,-0.002828636009527874,-0.004815520815520835,0.008902542624737886,-0.040000000000000036,0.0
checkpoint_average,mitochondria_tomm70a,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.012016706488201412,-0.012226968226968227,0.07198893491736547,0.0,0.0
checkpoint_average,lysosome_lamp1,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.03296514189871591,-0.06533185733185731,0.16459376403169945,0.0,0.0
checkpoint_average,autophagosome_atg101,tabm_specialists,checkpoint_average,coherent_median_ensemble,quantitative_proxy,unresolved,Q_to_U,True,True,True,recovery;rank,2,-0.04838676734163294,-0.07162804762804764,-0.13200481558285448,-0.14,0.0
checkpoint_average,nuclear_speckles_srrm2,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,quantitative_proxy,R_to_Q,True,False,True,variance_lower,1,-0.011181666555555747,-0.010037686037686067,0.03262566082288043,-0.020000000000000018,0.0
checkpoint_average,proteasome_psmb7,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,measurement_recovery,1,-0.01793209838400689,-0.024001968001967966,0.05908688465861811,-0.040000000000000036,0.0
checkpoint_average,oxidative_stress_cellrox_live-cell_dye,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,,0,-0.011977599669425243,0.002013290013289981,0.016499071580540092,0.0,0.0
checkpoint_average,er_ncln,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,quantitative_hit,1,-0.04289396265016521,-0.026957582957582882,0.052797878815281085,0.020000000000000018,0.0
checkpoint_average,trans-golgi_vamp3,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,unresolved,R_to_U,True,True,True,rank,1,-0.0725809489145206,-0.10094128094128096,0.051521123580501316,-0.040000000000000036,0.0
checkpoint_average,p21,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,,0,-0.00702082064907561,-0.005771165771165654,0.015613879034087702,-0.040000000000000036,0.0
checkpoint_average,mitochondria_tomm20,tabm_specialists,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,,0,-0.004141829866513791,-0.00982877782877778,0.017835565101918804,0.0,0.0
checkpoint_average,p53,tabm_specialists,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,,0,-0.04915830006819222,-0.002455754455754522,0.0450328737515569,0.06,0.0
checkpoint_average,caspase_activity_cellevent-caspase_live-cell_dye,tabm_specialists,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,variance_lower,1,-0.06279014840138442,-0.04109813309813315,0.25240484570524274,0.0,0.0
checkpoint_average,ps6,tabm_specialists,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,,0,-0.01113010253256097,-0.01117675117675121,0.001381945121391892,0.0,0.0
checkpoint_average,prb,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,rank;quantitative_hit,2,-0.04269197502158645,-0.00936398136398131,0.24701315500336637,-0.039999999999999925,0.0
checkpoint_average,nuclei_hoechst,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.0010055269000333045,0.010205086205086089,-8.978863112896196e-05,0.020000000000000018,0.0
checkpoint_average,nucleoli_npm1,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,variance_lower,1,-0.0026715931490748357,0.0020598980598981464,0.03753508298601993,0.020000000000000018,0.0
checkpoint_average,b-catenin,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.02785748047469616,-0.013115185115185168,0.016366635221258197,0.0,0.0
checkpoint_average,c-myc,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.01653611435258817,-0.024188868188868118,0.019679031555200788,0.0,0.0
checkpoint_average,er_cona,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,quantitative_hit,1,-0.005811230637345566,-0.010762990762990698,0.013876600570971287,0.05999999999999994,0.0
checkpoint_average,microtubules_tubulin,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.005649099408575942,-0.00957671757671763,0.03445383997312568,0.040000000000000036,0.0
checkpoint_average,nucleolus-dfc_fbl,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.007938869254125125,-0.012087984087984283,0.058034720793143535,0.0,0.0
checkpoint_average,plasma_membrane_wga,tabm_specialists,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.0042191805971021346,-0.011130611130611201,0.0027394195894606677,0.0,0.0
checkpoint_average,microtubules_map4,tabm_specialists,checkpoint_average,coherent_median_ensemble,unresolved,unresolved,unchanged,False,False,True,,0,-0.030767183270142384,-0.02196508596508595,0.3820822969587464,-0.040000000000000036,0.0
checkpoint_average,lipid_droplet_plin2,tabm_specialists,checkpoint_average,coherent_median_ensemble,unresolved,unresolved,unchanged,False,False,True,,0,-0.014155053757579306,0.0008244608244608598,0.033429577784571896,0.0,0.0
checkpoint_average,cell_proliferation_marker_mki67,tabm_specialists,checkpoint_average,coherent_median_ensemble,unresolved,unresolved,unchanged,False,False,True,recovery;quantitative_hit,2,-0.06095100951747645,-0.10998354198354199,0.3221295355126186,-0.05999999999999994,0.0
checkpoint_average,stress_granule_g3bp1,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.019198534515132204,-0.056609960609960486,-0.022497790043892296,-0.09999999999999998,0.0
checkpoint_average,lysosome_lysotracker_live-cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0716965434890694,-0.01301350901350895,-0.2377729213313612,-0.040000000000000036,0.0
checkpoint_average,er_golgi_cop-ii_sec23a,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.11007698562968771,-0.11150063150063128,-0.28974701304070993,-0.20000000000000007,0.0
checkpoint_average,early_endosome_eea1,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,variance_lower,1,-0.11465642398336373,-0.13793292593292594,-0.5728133146604926,-0.14,0.0
checkpoint_average,lipid_droplet_bodipy_live_cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,variance_lower,1,-0.09268076726034324,-0.09447968247968241,-0.624687478418135,-0.07999999999999996,0.0
checkpoint_average,late_endosome_rab7a,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0746306286387749,-0.07899241899241904,-0.2665205136809575,-0.14,0.0
checkpoint_average,actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.028678141962329096,-0.03556804756804777,-0.2121180862273827,-0.09999999999999998,0.0
checkpoint_average,plasma_membrane_slc3a2,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.014041435074960251,-0.017391341391341575,-0.07717655529414102,-0.06000000000000005,0.0
checkpoint_average,clathrin_vesicles_clta,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.09517372629100518,-0.07154849954849929,-0.27326421052841476,-0.10000000000000009,0.0
checkpoint_average,autophagosome_map1lc3b,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.09986084605507384,-0.11857183057183052,-0.2428322855686048,-0.16000000000000003,0.0
checkpoint_average,fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery;variance_upper;measurement_recovery,3,-0.369384055878351,-0.13728839328839326,268.5292624988502,-0.24,0.0
checkpoint_average,recycling_endosome_tfrc,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery;variance_lower,2,-0.1934622732166148,-0.20428176028176037,-0.5564504905055225,-0.30000000000000004,0.0
checkpoint_average,er_golgi_cope,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.023360797051124926,-0.02943260943260939,-0.25358021898695826,-0.06000000000000005,0.0
checkpoint_average,chaperones_hspa1b,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.024980565412868527,-0.04921590121590125,-0.09926730863996625,-0.07999999999999996,0.0
checkpoint_average,nucleolus-gc_npm3,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,measurement_required,Q_to_M,True,True,True,recovery;rank;quantitative_hit;ranking_hit;measurement_recovery,5,-0.34650803700528265,-0.3712621672621673,-0.10530712936394337,-0.5,0.0
checkpoint_average,nuclei_nucleolive_live_cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery;variance_lower,2,-0.12868710357570956,-0.06681203481203479,-0.41089317023540234,-0.12,0.0
checkpoint_average,endosome_vps35,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,unresolved,Q_to_U,True,True,True,recovery;rank;quantitative_hit,3,-0.1864413352207459,-0.2386160746160747,-0.09184443585525692,-0.17999999999999994,0.0
checkpoint_average,er_sec61b,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.04146620496278952,-0.04383643983643981,-0.0069787088915964635,-0.040000000000000036,0.0
checkpoint_average,er_golgi_bridge_vapa,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery;variance_lower,2,-0.15682193996048477,-0.08217004617004642,-0.4468194814326315,-0.16000000000000003,0.0
checkpoint_average,mitochondria_chromalive_561_excitation,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.10145675423540412,-0.03596131196131158,-0.2648923755383146,-0.09999999999999998,0.0
checkpoint_average,peroxisome_peroxi_spy650_live_cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,unresolved,Q_to_U,True,True,True,recovery;rank;quantitative_hit,3,-0.15582235167212344,-0.35573484773484776,-0.37219372950975116,-0.21999999999999997,0.0
checkpoint_average,chromalive_488_excitation,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.048165356204287635,-0.03888335088335082,-0.15400177099947898,0.0,0.0
checkpoint_average,chromatin_h2bc21,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,variance_lower,1,-0.05147815656802757,-0.04585887385887388,-0.1518765769973957,-0.12,0.0
checkpoint_average,plasma_membrane_atp1b3,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,measurement_required,Q_to_M,True,True,True,recovery;rank;quantitative_hit;ranking_hit;measurement_recovery,5,-0.22534975237043042,-0.20328914328914327,-0.23648205527031196,-0.32000000000000006,0.0
checkpoint_average,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.04254286740556168,-0.04172534972534958,-0.3597534735004363,-0.05999999999999994,0.0
checkpoint_average,5xupre,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery,1,-0.08025839612957186,-0.05811746211746227,-0.14608723282155156,-0.16000000000000003,0.0
checkpoint_average,f-actin_phalloidin,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,variance_lower,1,-0.04763552980104013,-0.047967203967204,-0.2014200851755673,0.0,0.0
checkpoint_average,mitochondria_tomm70a,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,recovery;variance_lower,2,-0.05432856816850429,-0.06165222165222173,-0.309870186911919,-0.06000000000000005,0.0
checkpoint_average,lysosome_lamp1,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,measurement_required,Q_to_M,True,True,True,recovery;rank;measurement_recovery,3,-0.22249900447479165,-0.15253421653421662,-0.1928698329280205,-0.020000000000000018,0.0
checkpoint_average,autophagosome_atg101,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,quantitative_proxy,measurement_required,Q_to_M,True,True,True,recovery;rank;variance_lower;quantitative_hit;ranking_hit;measurement_recovery,6,-0.2720583716412721,-0.38122176922176926,-0.573882374654447,-0.36000000000000004,0.0
checkpoint_average,nuclear_speckles_srrm2,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,quantitative_hit,1,-0.05830970482673348,-0.1056565416565417,-0.20742866429089823,-0.18000000000000005,0.0
checkpoint_average,proteasome_psmb7,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,measurement_required,R_to_M,True,True,True,rank;variance_lower;quantitative_hit;measurement_recovery,4,-0.09720565357296451,-0.17217748017748014,-0.35430991483170454,-0.24,0.0
checkpoint_average,oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,,0,-0.02525759471126665,-0.01241480441480447,-0.16277777393236148,0.020000000000000018,0.0
checkpoint_average,er_ncln,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,measurement_required,R_to_M,True,True,True,rank;variance_lower;measurement_recovery,3,-0.18204611022094924,-0.09841483441483434,-0.35679430912303944,-0.019999999999999907,0.0
checkpoint_average,trans-golgi_vamp3,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,measurement_required,R_to_M,True,True,True,rank;variance_lower;measurement_recovery,3,-0.2582303259868574,-0.23718329718329711,-0.45027731311430297,-0.26,0.0
checkpoint_average,p21,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,measurement_required,R_to_M,True,True,True,rank;measurement_recovery,2,-0.051966271855921065,-0.03917792717792712,-0.09842599837198851,0.0,0.0
checkpoint_average,mitochondria_tomm20,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,ranking_proxy,ranking_proxy,unchanged,False,False,True,,0,-0.04503551398843053,-0.013849561849561876,-0.14562916283409327,0.020000000000000018,0.0
checkpoint_average,p53,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,,0,-0.09884820446591491,-0.09954927954927961,-0.0594652001823853,-0.040000000000000036,0.0
checkpoint_average,caspase_activity_cellevent-caspase_live-cell_dye,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,,0,-0.10635933058172004,-0.07970143970143978,0.011649508426499477,-0.03999999999999998,0.0
checkpoint_average,ps6,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,measurement_required,measurement_required,unchanged,False,False,True,,0,-0.21541781333505133,-0.13678568878568886,-0.029518354000528706,0.0,0.0
checkpoint_average,prb,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,rank;quantitative_hit;ranking_hit,3,-0.20362849255859616,-0.17716164916164923,0.018346492961957502,-0.18,0.0
checkpoint_average,nuclei_hoechst,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,recovery;ranking_hit,2,-0.0599217319386931,-0.07689356889356902,-0.15780157451278054,-0.06,0.0
checkpoint_average,nucleoli_npm1,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.07413117622965348,-0.09552455952455946,-0.004342420464950203,-0.09999999999999998,0.0
checkpoint_average,b-catenin,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,,0,-0.20130123135552924,-0.11275840075840082,-0.1506558500937057,0.040000000000000036,0.0
checkpoint_average,c-myc,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,ranking_hit,1,-0.13082692973370902,-0.016159768159768162,-0.13624079374616632,-0.020000000000000018,0.0
checkpoint_average,er_cona,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,recovery;rank;variance_lower;quantitative_hit,4,-0.0432242794220854,-0.04761255561255562,-0.2450449579969618,0.039999999999999925,0.0
checkpoint_average,microtubules_tubulin,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,recovery;rank;variance_lower;quantitative_hit,4,-0.06129806279252925,-0.05886065886065894,-0.2741249048659567,-0.05999999999999994,0.0
checkpoint_average,nucleolus-dfc_fbl,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,variance_lower,1,-0.05250273880453682,-0.0915599235599237,-0.402492376937672,-0.14,0.0
checkpoint_average,plasma_membrane_wga,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,not_identifiable,not_identifiable,unchanged,False,False,False,variance_lower;quantitative_hit,2,-0.044392744564086706,-0.05222453222453238,-0.2880232247116136,-0.039999999999999925,0.0
checkpoint_average,microtubules_map4,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,unresolved,unresolved,unchanged,False,False,True,,0,-0.06385015540002614,-0.09108791508791514,-0.22844798203998817,0.020000000000000018,0.0
checkpoint_average,lipid_droplet_plin2,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,unresolved,unresolved,unchanged,False,False,True,recovery,1,-0.024339431605706285,-0.018965358965359003,-0.0363926222035208,0.020000000000000018,0.0
checkpoint_average,cell_proliferation_marker_mki67,scbutterfly_ops_b,checkpoint_average,coherent_median_ensemble,unresolved,measurement_required,U_to_M,True,False,True,recovery;variance_lower;measurement_recovery,3,-0.11174718626255953,-0.109955305955306,-0.04791434905723713,-0.020000000000000018,0.0
checkpoint_average,stress_granule_g3bp1,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.00046813103797438416,-0.00011244011243993768,0.055504649614176005,0.0,0.0
checkpoint_average,lysosome_lysotracker_live-cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.011129052271550033,-0.0009464889464889659,0.009793407600130921,-0.020000000000000018,0.0
checkpoint_average,er_golgi_cop-ii_sec23a,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0003614189743992302,-0.004541368541368329,-0.03542996569814738,-0.020000000000000018,0.0
checkpoint_average,early_endosome_eea1,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.004314192396417615,-0.006432954432954441,0.0031351896807247925,0.0,0.0
checkpoint_average,lipid_droplet_bodipy_live_cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.003968734215994418,-0.0008502488502489802,0.027039425905519,-0.020000000000000018,0.0
checkpoint_average,late_endosome_rab7a,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0009660104940926173,-0.002595962595962842,0.03703468433115931,-0.039999999999999925,0.0
checkpoint_average,actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0020366203613015887,-0.002969558969559194,0.029802107573636105,0.0,0.0
checkpoint_average,plasma_membrane_slc3a2,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.0001497808252179933,-0.0011216891216894176,0.03511896757085453,0.020000000000000018,0.0
checkpoint_average,clathrin_vesicles_clta,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0024713641967814004,-0.00326631926631904,0.013867118891110364,-0.040000000000000036,0.0
checkpoint_average,autophagosome_map1lc3b,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.00015838580673099845,-0.0026752226752227992,-0.033490753140141605,0.0,0.0
checkpoint_average,fe2+_ferhonox_live-cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0066535647125069985,0.001991161991162005,0.05393865265648001,0.06000000000000005,0.0
checkpoint_average,recycling_endosome_tfrc,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.01299869493684902,-0.014191574191574352,0.0494177083437497,-0.06000000000000005,0.0
checkpoint_average,er_golgi_cope,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-2.1974309177719142e-05,0.005847377847377877,0.07763828458861066,0.020000000000000018,0.0
checkpoint_average,chaperones_hspa1b,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.0004998267402518408,-0.0029089829089828934,0.025387167058260607,-0.039999999999999925,0.0
checkpoint_average,nucleolus-gc_npm3,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.009303741867754511,-0.009490617490617526,0.0023822654100819074,0.0,0.0
checkpoint_average,nuclei_nucleolive_live_cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.014914503539321111,0.013462009462009594,0.06334721885942074,0.020000000000000018,0.0
checkpoint_average,endosome_vps35,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.007846095135233488,-0.016003180003180018,0.04406486551762534,-0.05999999999999994,0.0
checkpoint_average,er_sec61b,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,ranking_proxy,Q_to_R,True,False,True,variance_lower,1,-0.006596196915096386,-0.002963942963942978,-0.1373555042380773,0.040000000000000036,0.0
checkpoint_average,er_golgi_bridge_vapa,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.016594846653744888,-0.024765672765672875,-0.018289430695160647,-0.06000000000000005,0.0
checkpoint_average,mitochondria_chromalive_561_excitation,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.004384139108295382,0.0017973857973859753,0.05238369086969019,0.020000000000000018,0.0
checkpoint_average,peroxisome_peroxi_spy650_live_cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.0164699193251171,-0.011494679494679527,0.03190575883986335,-0.06000000000000005,0.0
checkpoint_average,chromalive_488_excitation,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.0033386212271377946,-0.004031656031656117,0.023197787672155745,0.0,0.0
checkpoint_average,chromatin_h2bc21,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.0040036166085137825,-0.0016438936438936125,0.03885604368854234,0.0,0.0
checkpoint_average,plasma_membrane_atp1b3,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,-0.007214137620443095,-0.007775431775431718,0.012843140468798753,-0.040000000000000036,0.0
checkpoint_average,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,checkpoint_average,coherent_median_ensemble,quantitative_proxy,quantitative_proxy,unchanged,False,False,True,,0,0.00020994319837841502,-0.0013915933915933376,0.071921415643171,0.040000000000000036,0.0
