reporter_slug,method_id,recoverability_r__checkpoint_average,recoverability_r__single,magnitude_spearman__checkpoint_average,magnitude_spearman__single,variance_ratio__checkpoint_average,variance_ratio__single,top5pct_recall__checkpoint_average,top5pct_recall__single,reliability__checkpoint_average,reliability__single,tier__checkpoint_average,tier__single,exact_tier_changed,proxy_status_changed
fe2+_ferhonox_live-cell_dye,multitab_pilot,0.8482706216483529,0.84919586358066,0.9066566826566828,0.906914514914515,0.75866035696518,0.7630615901529865,0.82,0.82,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,resmlp_52head,0.9029360254385332,0.9035075047316656,0.936004212004212,0.9362300282300282,0.7910190282384076,0.7817920091658924,0.92,0.88,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,ridge,0.8932500393622096,0.8932500393622096,0.924047952047952,0.924047952047952,0.8036204218956766,0.8036204218956766,0.86,0.86,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,0.5402055342726892,0.5452227427788977,0.7967246567246568,0.7607897927897929,269.2663428744321,318.4141563661005,0.62,0.5,0.6070291514177555,0.6070291514177555,ranking_proxy,ranking_proxy,False,False
fe2+_ferhonox_live-cell_dye,scpair_ops,0.8192514667195798,0.8215092634505334,0.9137005577005578,0.9148894108894108,0.7327073440712635,0.7356229105905272,0.84,0.84,0.6070291514177555,0.6070291514177555,quantitative_proxy,quantitative_proxy,False,False
fe2+_ferhonox_live-cell_dye,tabm_specialists,0.699544211366965,0.7362849803448642,0.9148149628149628,0.9396948036948036,1005.4177229489176,1247.6193575868483,0.8,0.88,0.6070291514177555,0.6070291514177555,ranking_proxy,ranking_proxy,False,False
late_endosome_rab7a,catboost_multirmse,0.911530542962968,0.911530542962968,0.9423497703497704,0.9423497703497704,0.8088123080855801,0.8088123080855801,0.9,0.9,0.5437250794222616,0.5437250794222616,quantitative_proxy,quantitative_proxy,False,False
late_endosome_rab7a,gbdt,0.9217804252967248,0.9217804252967248,0.9547745347745348,0.9547745347745348,0.8927087193534052,0.8927087193534052,0.96,0.96,0.5437250794222616,0.5437250794222616,quantitative_proxy,quantitative_proxy,False,False
late_endosome_rab7a,midas_ops,0.7957366799411764,0.7958817454993069,0.8673022473022473,0.8651990531990532,0.4241730659329843,0.452079239695901,0.82,0.78,0.5437250794222616,0.5437250794222616,ranking_proxy,ranking_proxy,False,False
late_endosome_rab7a,mlp,0.9234638731190954,0.9234638731190954,0.9546389226389228,0.9546389226389228,0.9142875162888904,0.9142875162888904,0.96,0.96,0.5437250794222616,0.5437250794222616,quantitative_proxy,quantitative_proxy,False,False
