method_id,split,reporter_slug,screen_id,assay_id,cell_pearson,cell_metric_provenance,split_label,method,method_color,method_family,method_order
mlp,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0034,0.8670885326961676,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0066,0.8536791503429413,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lipid_droplet_plin2,Biohub_OPS0022,lipid_droplet_plin2::to::Biohub_OPS0022,0.3429818746323387,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lipid_droplet_plin2,Biohub_OPS0065,lipid_droplet_plin2::to::Biohub_OPS0065,0.193765793616573,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lysosome_lamp1,Biohub_OPS0011,lysosome_lamp1::to::Biohub_OPS0011,0.6706332564353943,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lysosome_lamp1,Biohub_OPS0012,lysosome_lamp1::to::Biohub_OPS0012,0.7280915603041649,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0044,0.8745166386167208,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0055,0.8689920349667469,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0056,0.8571323342621326,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,mitochondria_chromalive_561_excitation,Biohub_OPS0063,mitochondria_chromalive_561_excitation::to::Biohub_OPS0063,0.3279725636045138,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,mitochondria_chromalive_561_excitation,Biohub_OPS0075,mitochondria_chromalive_561_excitation::to::Biohub_OPS0075,0.5555328583965699,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,mitochondria_tomm70a,Biohub_OPS0015,mitochondria_tomm70a::to::Biohub_OPS0015,0.4090439453721046,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,mitochondria_tomm70a,Biohub_OPS0068,mitochondria_tomm70a::to::Biohub_OPS0068,0.4621220593883966,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nuclear_speckles_srrm2,Biohub_OPS0036,nuclear_speckles_srrm2::to::Biohub_OPS0036,0.5156689093758663,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nuclear_speckles_srrm2,Biohub_OPS0061,nuclear_speckles_srrm2::to::Biohub_OPS0061,0.4322492840389411,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0061,0.4818262883151571,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0062,0.4229578063823282,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nucleolus-dfc_fbl,Biohub_OPS0041,nucleolus-dfc_fbl::to::Biohub_OPS0041,0.3476962683101495,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nucleolus-dfc_fbl,Biohub_OPS0062,nucleolus-dfc_fbl::to::Biohub_OPS0062,0.3545008889632299,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nucleolus-gc_npm3,Biohub_OPS0042,nucleolus-gc_npm3::to::Biohub_OPS0042,0.5818764852980772,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,nucleolus-gc_npm3,Biohub_OPS0058,nucleolus-gc_npm3::to::Biohub_OPS0058,0.4776987864946325,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0048,0.4957791920751333,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0069,0.2470719558962931,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0045,0.5251354717959961,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0057,0.6182242302844921,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,plasma_membrane_atp1b3,Biohub_OPS0032,plasma_membrane_atp1b3::to::Biohub_OPS0032,0.659181629618009,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,plasma_membrane_atp1b3,Biohub_OPS0071,plasma_membrane_atp1b3::to::Biohub_OPS0071,0.6036720847090086,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,plasma_membrane_slc3a2,Biohub_OPS0003,plasma_membrane_slc3a2::to::Biohub_OPS0003,0.8685456191500028,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,plasma_membrane_slc3a2,Biohub_OPS0004,plasma_membrane_slc3a2::to::Biohub_OPS0004,0.831451915204525,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,proteasome_psmb7,Biohub_OPS0029,proteasome_psmb7::to::Biohub_OPS0029,0.5087725007906556,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,proteasome_psmb7,Biohub_OPS0070,proteasome_psmb7::to::Biohub_OPS0070,0.3856444995229443,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,recycling_endosome_tfrc,Biohub_OPS0027,recycling_endosome_tfrc::to::Biohub_OPS0027,0.7479251505186161,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,recycling_endosome_tfrc,Biohub_OPS0060,recycling_endosome_tfrc::to::Biohub_OPS0060,0.8019144758582115,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,trans-golgi_vamp3,Biohub_OPS0030,trans-golgi_vamp3::to::Biohub_OPS0030,0.4900707965716719,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
mlp,strict_whole_screen,trans-golgi_vamp3,Biohub_OPS0059,trans-golgi_vamp3::to::Biohub_OPS0059,0.4865749329328537,direct held-out destination-cell evaluation,Whole-screen,MLP,#7B6597,Neural specialists,4
gbdt,strict_whole_screen,5xupre,Biohub_OPS0001,5xupre::to::Biohub_OPS0001,0.6849319979548454,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,5xupre,Biohub_OPS0005,5xupre::to::Biohub_OPS0005,0.6798930674791336,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,5xupre,Biohub_OPS0006,5xupre::to::Biohub_OPS0006,0.6751270100474358,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,5xupre,Biohub_OPS0007,5xupre::to::Biohub_OPS0007,0.6823048144578934,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,5xupre,Biohub_OPS0008,5xupre::to::Biohub_OPS0008,0.695968022942543,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,5xupre,Biohub_OPS0009,5xupre::to::Biohub_OPS0009,0.6906407117843628,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0033,0.8263934111843506,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0065,0.8644107058644295,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0072,0.882436548670133,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0074,0.8669769080976645,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0076,0.8331920951604843,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,autophagosome_atg101,Biohub_OPS0031,autophagosome_atg101::to::Biohub_OPS0031,0.5925658425937096,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,autophagosome_atg101,Biohub_OPS0054,autophagosome_atg101::to::Biohub_OPS0054,0.578753249719739,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,autophagosome_map1lc3b,Biohub_OPS0016,autophagosome_map1lc3b::to::Biohub_OPS0016,0.643783854941527,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,autophagosome_map1lc3b,Biohub_OPS0017,autophagosome_map1lc3b::to::Biohub_OPS0017,0.6374298656980196,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,autophagosome_map1lc3b,Biohub_OPS0040,autophagosome_map1lc3b::to::Biohub_OPS0040,0.6063278876245022,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0050,0.4998068449397881,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0073,0.4866482121869921,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,cell_proliferation_marker_mki67,Biohub_OPS0045,cell_proliferation_marker_mki67::to::Biohub_OPS0045,0.491603239128987,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,cell_proliferation_marker_mki67,Biohub_OPS0057,cell_proliferation_marker_mki67::to::Biohub_OPS0057,0.5353072298069795,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chaperones_hspa1b,Biohub_OPS0028,chaperones_hspa1b::to::Biohub_OPS0028,0.7197378644098839,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chaperones_hspa1b,Biohub_OPS0072,chaperones_hspa1b::to::Biohub_OPS0072,0.6200790219008923,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chromalive_488_excitation,Biohub_OPS0002,chromalive_488_excitation::to::Biohub_OPS0002,0.5976764565954605,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chromalive_488_excitation,Biohub_OPS0051,chromalive_488_excitation::to::Biohub_OPS0051,0.5944459171344837,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chromatin_h2bc21,Biohub_OPS0064,chromatin_h2bc21::to::Biohub_OPS0064,0.550554908812046,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,chromatin_h2bc21,Biohub_OPS0069,chromatin_h2bc21::to::Biohub_OPS0069,0.5868061780929565,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,clathrin_vesicles_clta,Biohub_OPS0018,clathrin_vesicles_clta::to::Biohub_OPS0018,0.8467500917613506,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,clathrin_vesicles_clta,Biohub_OPS0019,clathrin_vesicles_clta::to::Biohub_OPS0019,0.8574868192275366,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0053,0.2636089389173624,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0064,0.2731562942887346,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,endosome_vps35,Biohub_OPS0013,endosome_vps35::to::Biohub_OPS0013,0.6766183624664942,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,endosome_vps35,Biohub_OPS0025,endosome_vps35::to::Biohub_OPS0025,0.718059228733182,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_golgi_bridge_vapa,Biohub_OPS0020,er_golgi_bridge_vapa::to::Biohub_OPS0020,0.7289649732410908,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_golgi_bridge_vapa,Biohub_OPS0021,er_golgi_bridge_vapa::to::Biohub_OPS0021,0.7439925006280342,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_golgi_cope,Biohub_OPS0023,er_golgi_cope::to::Biohub_OPS0023,0.337355199092902,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_golgi_cope,Biohub_OPS0074,er_golgi_cope::to::Biohub_OPS0074,0.3637994521607955,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0001,er_sec61b::to::Biohub_OPS0001,0.8495723083615303,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0005,er_sec61b::to::Biohub_OPS0005,0.7806490920484066,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0006,er_sec61b::to::Biohub_OPS0006,0.7086279181142648,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0007,er_sec61b::to::Biohub_OPS0007,0.7313869632780552,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0008,er_sec61b::to::Biohub_OPS0008,0.779500442246596,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,er_sec61b,Biohub_OPS0009,er_sec61b::to::Biohub_OPS0009,0.7579257475833098,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0047,-0.0012523614762661,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0067,0.1184121511381211,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,late_endosome_rab7a,Biohub_OPS0014,late_endosome_rab7a::to::Biohub_OPS0014,0.8414324099818865,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,late_endosome_rab7a,Biohub_OPS0026,late_endosome_rab7a::to::Biohub_OPS0026,0.8622790910303593,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0034,0.8644708668192228,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0066,0.8500571971138319,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lipid_droplet_plin2,Biohub_OPS0022,lipid_droplet_plin2::to::Biohub_OPS0022,0.307936184379893,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lipid_droplet_plin2,Biohub_OPS0065,lipid_droplet_plin2::to::Biohub_OPS0065,0.2233692205045372,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lysosome_lamp1,Biohub_OPS0011,lysosome_lamp1::to::Biohub_OPS0011,0.6665341407060623,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lysosome_lamp1,Biohub_OPS0012,lysosome_lamp1::to::Biohub_OPS0012,0.734338196615378,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0044,0.8703751396387815,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0055,0.858679486438632,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0056,0.8550741299986839,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,mitochondria_chromalive_561_excitation,Biohub_OPS0063,mitochondria_chromalive_561_excitation::to::Biohub_OPS0063,0.4435674643609673,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,mitochondria_chromalive_561_excitation,Biohub_OPS0075,mitochondria_chromalive_561_excitation::to::Biohub_OPS0075,0.5908233755423377,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,mitochondria_tomm70a,Biohub_OPS0015,mitochondria_tomm70a::to::Biohub_OPS0015,0.5252558924257755,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,mitochondria_tomm70a,Biohub_OPS0068,mitochondria_tomm70a::to::Biohub_OPS0068,0.4662724402345096,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nuclear_speckles_srrm2,Biohub_OPS0036,nuclear_speckles_srrm2::to::Biohub_OPS0036,0.5143219297751784,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nuclear_speckles_srrm2,Biohub_OPS0061,nuclear_speckles_srrm2::to::Biohub_OPS0061,0.4123466328407327,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0061,0.4661051537841558,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nuclei_nucleolive_live_cell_dye,Biohub_OPS0062,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0062,0.4319868062933286,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nucleolus-dfc_fbl,Biohub_OPS0041,nucleolus-dfc_fbl::to::Biohub_OPS0041,0.3755900228861719,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nucleolus-dfc_fbl,Biohub_OPS0062,nucleolus-dfc_fbl::to::Biohub_OPS0062,0.3867987473495304,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nucleolus-gc_npm3,Biohub_OPS0042,nucleolus-gc_npm3::to::Biohub_OPS0042,0.626980564246575,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,nucleolus-gc_npm3,Biohub_OPS0058,nucleolus-gc_npm3::to::Biohub_OPS0058,0.5015287616600593,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0048,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0048,0.4832566431723535,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0069,0.2334813259076327,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0045,0.5358317963158091,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0057,0.592490225409468,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,plasma_membrane_atp1b3,Biohub_OPS0032,plasma_membrane_atp1b3::to::Biohub_OPS0032,0.647230776026845,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,plasma_membrane_atp1b3,Biohub_OPS0071,plasma_membrane_atp1b3::to::Biohub_OPS0071,0.6008634380996227,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,plasma_membrane_slc3a2,Biohub_OPS0003,plasma_membrane_slc3a2::to::Biohub_OPS0003,0.8651609991987547,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,plasma_membrane_slc3a2,Biohub_OPS0004,plasma_membrane_slc3a2::to::Biohub_OPS0004,0.8365442901849747,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,proteasome_psmb7,Biohub_OPS0029,proteasome_psmb7::to::Biohub_OPS0029,0.5012864290426174,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,proteasome_psmb7,Biohub_OPS0070,proteasome_psmb7::to::Biohub_OPS0070,0.3701224252581596,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,recycling_endosome_tfrc,Biohub_OPS0027,recycling_endosome_tfrc::to::Biohub_OPS0027,0.7452956214547157,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,recycling_endosome_tfrc,Biohub_OPS0060,recycling_endosome_tfrc::to::Biohub_OPS0060,0.7978045617540678,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,trans-golgi_vamp3,Biohub_OPS0030,trans-golgi_vamp3::to::Biohub_OPS0030,0.510154850470523,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
gbdt,strict_whole_screen,trans-golgi_vamp3,Biohub_OPS0059,trans-golgi_vamp3::to::Biohub_OPS0059,0.4890608945861459,direct held-out destination-cell evaluation,Whole-screen,GBDT,#5E88AD,Classical tabular,2
catboost_multirmse,strict_whole_screen,5xupre,Biohub_OPS0001,5xupre::to::Biohub_OPS0001,0.6779188364744186,direct held-out destination-cell evaluation,Whole-screen,CatBoost,#79A8C9,Classical tabular,3
catboost_multirmse,strict_whole_screen,5xupre,Biohub_OPS0005,5xupre::to::Biohub_OPS0005,0.67154710739851,direct held-out destination-cell evaluation,Whole-screen,CatBoost,#79A8C9,Classical tabular,3
