target,screen,gene,representation,n_cells,n_guides,cross_guide_constraint,median_neighbour_phase_distance,median_neighbour_raw_fluor_difference,median_random_raw_fluor_difference,raw_fluor_discrepancy_ratio,median_neighbour_endpoint_rms,median_random_endpoint_rms,endpoint_discrepancy_ratio,case_order,representation_order,case_label,representation_label,log2_discrepancy_ratio
FeRhoNox,Biohub_OPS0047,AP3M1,phase172,24,4,True,0.840710681855985,0.6012041477758139,1.131482687092984,0.5313418885095214,1.1910080909729004,1.616436243057251,0.7368110418319702,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.44063341310406673
FeRhoNox,Biohub_OPS0047,AP3M2,phase172,24,4,True,0.817058321318288,0.7312813228208505,0.9688147716899036,0.7548205747784754,1.0569415092468262,1.5594581365585327,0.6777620315551758,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.561149276037333
FeRhoNox,Biohub_OPS0047,AP3S1,phase172,24,4,True,0.7764286136912655,0.8540859882087944,1.3566607128006316,0.6295501742994063,0.9374233484268188,1.7737531661987305,0.528497040271759,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9200327027443277
FeRhoNox,Biohub_OPS0047,APC,phase172,24,4,True,0.8958988262365587,1.282252212107219,1.2453948054559123,1.029594957751421,1.0676798820495603,1.633309006690979,0.653691291809082,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6133186165398811
FeRhoNox,Biohub_OPS0047,AQP7,phase172,24,4,True,0.7988174452843223,1.3243969843877856,1.3387585522152956,0.9892724735138048,1.0248054265975952,1.6701645851135254,0.6135954856872559,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7046402261282739
FeRhoNox,Biohub_OPS0047,ARGLU1,phase172,24,4,True,0.9333985766180384,0.4473461604652,0.7288654674416468,0.6137568322936285,1.1269595623016355,1.5713306665420532,0.717200756072998,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4795510857912393
FeRhoNox,Biohub_OPS0047,ARHGAP22,phase172,24,4,True,0.8290469488333543,1.4699828677843214,2.0978132742422315,0.700721501686229,1.3862800598144531,2.095534086227417,0.6615402102470398,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5960992447161041
FeRhoNox,Biohub_OPS0047,ARHGEF9,phase172,24,4,True,0.8714900688088246,0.9440676324203364,1.1449753220599383,0.8245309870276097,1.0106685161590576,1.5607253313064575,0.6475633382797241,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6269067849405714
FeRhoNox,Biohub_OPS0047,ARID5B,phase172,24,4,True,0.8880941597819093,0.7736424626286149,0.8664612064045492,0.8928760536653532,1.1652544736862185,1.542477011680603,0.7554436326026917,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4046039821158806
FeRhoNox,Biohub_OPS0047,ARL2,phase172,24,4,True,0.8637750364158565,1.011245138704708,1.058431653332503,0.955418458547392,1.157199144363403,1.705235242843628,0.6786155700683594,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5593335634492687
FeRhoNox,Biohub_OPS0047,ARNT2,phase172,24,4,True,0.8866863414550785,1.172393399029214,1.2619416825841676,0.929039285419609,1.107151746749878,1.9098109006881716,0.5797179937362671,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7865768290934638
FeRhoNox,Biohub_OPS0047,ARPC2,phase172,24,4,True,0.8678590419547916,0.996903765496795,1.588273674811281,0.6276649807315149,0.9549599885940552,1.388765573501587,0.6876322627067566,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5402908593280658
FeRhoNox,Biohub_OPS0047,ARPC3,phase172,24,4,True,0.9040574324320384,0.6483655216565674,1.110592836020844,0.5838012821869116,1.0571019649505615,1.53257954120636,0.6897534132003784,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5358474042075804
FeRhoNox,Biohub_OPS0047,ARPC4,phase172,24,4,True,0.8937324968758407,1.3510848366986994,1.008180869847947,1.3401214773123684,1.0668530464172363,1.3759698867797852,0.7753462195396423,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3670874262082439
FeRhoNox,Biohub_OPS0047,ARPP19,phase172,24,4,True,0.8464526396369981,1.0778129234835725,1.1842584790605817,0.9101162816571536,0.9799788594245912,1.53624427318573,0.6379055976867676,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.648585156518167
FeRhoNox,Biohub_OPS0047,ASCC3,phase172,24,4,True,0.7666114058360305,1.0591591868216468,1.818192482067344,0.5825341361093676,1.1129504442214966,1.7133262157440186,0.6495846509933472,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6224105513380995
FeRhoNox,Biohub_OPS0047,ASF1B,phase172,24,4,True,0.7797856864863267,0.80416516527012,1.0701055318619055,0.751482112115551,1.175824522972107,2.1899991035461426,0.5369064211845398,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.8972574358341414
FeRhoNox,Biohub_OPS0047,ASNA1,phase172,24,4,True,0.8091937745222104,0.6788932292477723,1.085368690050705,0.625495497954761,1.1228498220443726,1.743278980255127,0.6441022157669067,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6346384399662135
FeRhoNox,Biohub_OPS0047,ASNS,phase172,24,4,True,0.8643457912150887,0.9682836520951854,1.1596052672539925,0.8350114296980843,0.9859883785247804,1.7001553773880005,0.579940140247345,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7860240977937624
FeRhoNox,Biohub_OPS0047,ATAD3A,phase172,24,4,True,0.817758973666485,0.7358160096424649,1.011147578342749,0.7277038737000714,0.8801588416099548,1.333646535873413,0.6599640846252441,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5995405800267497
FeRhoNox,Biohub_OPS0047,ATF6,phase172,24,4,True,0.8469431072666489,1.156047648072528,1.453432139654593,0.7953915539168288,0.97693532705307,1.4924092292785645,0.6546028256416321,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6113082649911333
FeRhoNox,Biohub_OPS0047,ATG9A,phase172,24,4,True,0.910123295403716,0.6493944820592321,0.7373697481538457,0.8806904320188379,0.9228017330169678,1.4959235191345217,0.6168776154518127,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6969437985339528
FeRhoNox,Biohub_OPS0047,ATIC,phase172,24,4,True,0.8293118547196603,1.2736966604712032,1.3626010439041598,0.9347539150724372,1.111717700958252,1.3382645845413208,0.8307158946990967,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.2675729360504058
FeRhoNox,Biohub_OPS0047,ATP5F1B,phase172,24,4,True,0.9390958629820216,0.3029204826089549,0.7965354259540737,0.3802975646012518,0.9181054830551147,1.2644248008728027,0.726105272769928,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4617493655467167
FeRhoNox,Biohub_OPS0047,ATP5ME,phase172,24,4,True,0.8305379232691623,0.7153672593543937,0.9382316035549774,0.762463400981009,1.040084719657898,1.426267147064209,0.7292355298995972,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4555432406397543
FeRhoNox,Biohub_OPS0047,ATP6V0A1,phase172,24,4,True,0.9047798527233032,1.1299936920604683,1.4318406785151458,0.7891895439318709,1.0920345783233645,1.8217644691467283,0.5994378328323364,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7383179541170526
FeRhoNox,Biohub_OPS0047,ATP6V0A2,phase172,24,4,True,0.8484554423001205,1.2557042414249897,1.2465757358090404,1.0073228648318144,1.254063606262207,1.614011287689209,0.7769856452941895,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3640401496059695
FeRhoNox,Biohub_OPS0047,ATP6V1B2,phase172,24,4,True,0.912760221030676,1.241232548040185,1.4086084929620457,0.8811763909147673,0.800368070602417,1.622859239578247,0.4931839108467102,0,0,"FeRhoNox
OPS0047",Engineered 172D,-1.0198023594618533
FeRhoNox,Biohub_OPS0047,ATP6V1H,phase172,24,4,True,0.8885581641566056,0.4256858408901577,0.8490975288284812,0.5013391588566816,1.3216538429260254,1.638561725616455,0.8065938949584961,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.31008560873994623
FeRhoNox,Biohub_OPS0047,ATRX,phase172,24,4,True,0.8294814601932405,0.8824978416094917,0.9194589230615836,0.9598012695020458,1.0273486375808716,1.6274715662002563,0.6312544345855713,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.663706477114356
FeRhoNox,Biohub_OPS0047,ATXN10,phase172,24,4,True,0.8457093839917453,0.5399086997368406,1.027745634677278,0.5253330021745869,1.0451858043670654,1.2858517169952393,0.8128353953361511,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.29896486851042714
FeRhoNox,Biohub_OPS0047,ATXN7L3,phase172,24,4,True,0.9093349994083316,0.7867413990397117,1.0693506980404035,0.7357187875609225,1.1664221286773682,1.460914134979248,0.7984193563461304,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.32478139805228395
FeRhoNox,Biohub_OPS0047,AURKB,phase172,24,4,True,0.8081346524722233,1.398071192041234,1.2329496055970273,1.133924035252236,1.3980751037597656,2.525109052658081,0.5536692142486572,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.8529037891750243
FeRhoNox,Biohub_OPS0047,B3GAT3,phase172,24,4,True,0.9390025698570528,0.698954801458769,0.916067702331372,0.7629946997148186,1.182490587234497,1.7110573053359983,0.6910876631736755,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5330593695064302
FeRhoNox,Biohub_OPS0047,B3GNT2,phase172,24,4,True,0.8279330915864435,1.1511416948610838,1.193433369304363,0.9645630199967254,1.024587869644165,1.3180962800979614,0.7773240208625793,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3634119958051979
FeRhoNox,Biohub_OPS0047,B4GALT3,phase172,24,4,True,0.8959275360022256,0.3683343239186813,0.8061437806133688,0.4569089693136721,0.9371931552886964,1.4245719909667969,0.6578770279884338,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.604110157874087
FeRhoNox,Biohub_OPS0047,B4GALT5,phase172,24,4,True,0.9399152862534618,0.7560168360447617,1.229142208763729,0.6150767833489041,0.9516546726226808,1.526211857795715,0.6235403418540955,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6814451922340893
FeRhoNox,Biohub_OPS0047,BEND3,phase172,24,4,True,0.7475753449254252,1.1967621583808552,1.3011129675856397,0.9197988093236676,1.0737264156341553,2.0560450553894043,0.522229015827179,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9372454767099374
FeRhoNox,Biohub_OPS0047,BEND6,phase172,24,4,True,0.8794076467884833,0.5369872907173104,0.9915747306435816,0.5415499952976603,1.0508966445922852,1.3623645305633545,0.7713769674301147,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3744920257555852
FeRhoNox,Biohub_OPS0047,BET1,phase172,24,4,True,0.882772562694998,1.158314677764643,0.8150474012702609,1.4211623470725705,0.9068213701248168,1.436173439025879,0.6314149498939514,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6633396754107894
FeRhoNox,Biohub_OPS0047,BLOC1S2,phase172,24,4,True,0.876535577959967,1.0623229461756374,1.0981200205550494,0.9674014919049392,0.9998459815979004,1.5048911571502686,0.6643975377082825,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5898813682797774
FeRhoNox,Biohub_OPS0047,BLOC1S6,phase172,24,4,True,0.834069046056802,1.338472151906914,1.1508968546473166,1.1629818488965098,0.9220289587974548,1.4373027086257937,0.6414995193481445,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6404799105300165
FeRhoNox,Biohub_OPS0047,BMS1,phase172,24,4,True,0.8484069910559557,1.0052062507210215,0.8710861779864523,1.1539687761371586,0.9899442195892334,1.673895239830017,0.5914015173912048,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7577901498228385
FeRhoNox,Biohub_OPS0047,BORCS7,phase172,24,4,True,0.8227281092785813,0.3103115511907988,1.0746218753670411,0.2887634788607023,0.929089367389679,1.7561254501342771,0.5290563702583313,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9185066471048596
FeRhoNox,Biohub_OPS0047,BORCS8,phase172,24,4,True,0.8352159340165028,0.7034693856786886,1.0111016892948164,0.6957454360197112,0.948767066001892,1.510470628738403,0.6281268000602722,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6708722692856566
FeRhoNox,Biohub_OPS0047,BRCA1,phase172,24,4,True,0.8117196286112656,0.7533165185901198,0.9993763608998768,0.7537866093928867,1.3426332473754885,1.760414719581604,0.7626801133155823,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.39085001253488966
FeRhoNox,Biohub_OPS0047,BRD8,phase172,24,4,True,0.8032222990469347,0.9767991707655246,1.205707460089828,0.8101460786290158,1.14727520942688,1.7486602067947388,0.65608811378479,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6080385105567164
FeRhoNox,Biohub_OPS0047,BRD9,phase172,24,4,True,0.8099186996811885,0.9589687043807008,1.2204983606941977,0.7857189614210187,1.0384334325790403,1.59559965133667,0.6508107781410217,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.61968995106524
FeRhoNox,Biohub_OPS0047,BRK1,phase172,24,4,True,0.8551751120280069,0.638472248911194,0.7991249215537921,0.798964256639337,0.9637280106544496,1.3872404098510742,0.6947087049484253,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5255199199584749
FeRhoNox,Biohub_OPS0047,BTAF1,phase172,24,4,True,0.8628384837107066,0.9518931914161032,0.6900927159036409,1.3793700027244136,0.9416393041610718,1.208920121192932,0.77890944480896,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3604724830561113
FeRhoNox,Biohub_OPS0047,BTBD9,phase172,24,4,True,0.8277668390659938,1.6419739121932737,1.520955915366483,1.0795670641102248,1.036588191986084,1.676168441772461,0.6184272170066833,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.693324281160644
FeRhoNox,Biohub_OPS0047,BTF3L4,phase172,24,4,True,0.7036842008942608,1.128208817241685,1.0533649365168285,1.071052185363549,0.9921565651893616,1.5602974891662598,0.6358765363693237,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6531814200361767
FeRhoNox,Biohub_OPS0047,BUB1B,phase172,24,4,True,0.9285024600621736,0.7174980478978591,0.987282402132454,0.7267404405751773,1.336431860923767,1.83773672580719,0.7272161841392517,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4595437879328657
FeRhoNox,Biohub_OPS0047,BUD31,phase172,24,4,True,0.8248379821224094,0.8447089734040099,1.246024949433153,0.6779230012916583,1.2502198219299316,1.664309859275818,0.7511941194534302,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4127423256504416
FeRhoNox,Biohub_OPS0047,C12orf45,phase172,24,4,True,0.8954090236981134,0.9076513019477104,0.9688332257306268,0.9368498910255918,1.0081316232681274,1.278168559074402,0.7887313365936279,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.34239413225319754
FeRhoNox,Biohub_OPS0047,C1D,phase172,24,4,True,0.9769699146268412,0.973910637936422,0.8836375631645792,1.1021607484052025,1.0530418157577517,1.3528623580932615,0.7783805727958679,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.36145239180947253
FeRhoNox,Biohub_OPS0047,C1QBP,phase172,24,4,True,0.83445095984188,1.470560922155946,1.1971444153804032,1.2283905795013563,0.9970106482505798,1.4726014137268066,0.6770403981208801,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5626861747801335
FeRhoNox,Biohub_OPS0047,C2orf27B,phase172,24,3,True,0.9109277393621223,0.7650057623731297,0.7190250101608243,1.0639487522165896,0.9660344123840332,1.6013959646224976,0.603245198726654,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7291835669176352
FeRhoNox,Biohub_OPS0047,C5orf22,phase172,24,4,True,0.9206189517273136,0.3896372010276019,0.9046180604847528,0.4307201216155347,1.0935744047164917,1.4493281841278076,0.7545388340950012,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4063329405707874
FeRhoNox,Biohub_OPS0047,C5orf30,phase172,24,4,True,0.9301995815073476,0.6057586848016704,0.7580664033209902,0.7990839353227112,1.1194740533828735,1.2517741918563845,0.8943098783493042,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.16115328305847754
FeRhoNox,Biohub_OPS0047,CA13,phase172,24,4,True,0.8628754309022602,1.074712152534261,1.0623234234817116,1.0116619183750517,1.051731824874878,1.485421895980835,0.7080357670783997,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.49810585367050675
FeRhoNox,Biohub_OPS0047,CA5A,phase172,24,4,True,0.8519597704621615,0.3279229027751981,0.915205758782554,0.3583051129523215,0.9555321335792542,1.4590696096420288,0.6548913717269897,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6106724713938997
FeRhoNox,Biohub_OPS0047,CA7,phase172,24,4,True,0.7864018962187195,0.5746469658841065,1.3031554362075364,0.4409657895887333,0.9169120192527772,1.741769313812256,0.5264256596565247,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9256982825676441
FeRhoNox,Biohub_OPS0047,CABIN1,phase172,24,4,True,0.8655471266529529,1.4367102925996782,1.2763925480249596,1.1256022254460731,1.2766505479812622,1.8493674993515012,0.6903173923492432,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5346682618574141
FeRhoNox,Biohub_OPS0047,CACNA1D,phase172,24,4,True,0.8676987273407631,0.5919507933056883,0.9708775643619836,0.6097069445565892,0.9732064008712769,1.394983172416687,0.6976473927497864,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5194300459384302
FeRhoNox,Biohub_OPS0047,CACNB1,phase172,24,4,True,0.7536919772435844,0.9346906914317143,0.999897773669174,0.9347862512002812,1.4043965339660645,1.4960548877716064,0.9387332797050476,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.09121278866677665
FeRhoNox,Biohub_OPS0047,CAD,phase172,24,4,True,0.8210728277977057,1.1094691940865742,1.408854792892236,0.7874971925310673,1.2367587089538574,2.079241275787353,0.5948125123977661,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7494930988347237
FeRhoNox,Biohub_OPS0047,CALM1,phase172,24,4,True,0.7894043621279194,0.7652232124863225,1.0915725023009404,0.7010282971339954,1.1468278169631958,1.9504728317260744,0.5879742503166199,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7661751196793851
FeRhoNox,Biohub_OPS0047,CALM3,phase172,24,4,True,0.7452565692129991,1.05511533918754,1.3159083594061274,0.8018152112535528,1.4240007400512695,1.867885947227478,0.7623595595359802,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.39145650345209454
FeRhoNox,Biohub_OPS0047,CAPN12,phase172,24,4,True,0.9248213411074514,0.7817796185330137,0.8324642262403221,0.9391149720196188,1.0617682933807373,1.586816668510437,0.6691184639930725,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5796664396479865
FeRhoNox,Biohub_OPS0047,CAPZB,phase172,24,4,True,0.8926392244175818,0.4887911309161412,0.6631641613882224,0.7370590260682051,0.970086395740509,1.2096501588821411,0.8019561767578125,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.31840469274780003
FeRhoNox,Biohub_OPS0047,CARS,phase172,24,4,True,0.7935985644796277,0.8156654012812632,1.751523765988415,0.465689028673253,1.0605816841125488,1.74619722366333,0.6073665022850037,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7193607522693065
FeRhoNox,Biohub_OPS0047,CASP3,phase172,24,4,True,0.7269028843481102,0.8444363949198288,1.5597598812896265,0.5413887131278435,1.0255701541900637,1.5283780097961426,0.671018660068512,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.575575208619896
FeRhoNox,Biohub_OPS0047,CBWD1,phase172,24,4,True,0.8345618620884626,1.2792928237152374,1.307596441992494,0.9783544697979388,1.3198336362838743,2.121429204940796,0.6221436262130737,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6846804198277897
FeRhoNox,Biohub_OPS0047,CBWD2,phase172,24,4,True,0.704500533341295,1.1437011974795777,0.9828252553543791,1.1636872284760236,1.0703513622283936,1.4180908203125,0.7547833919525146,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.4058654162671711
FeRhoNox,Biohub_OPS0047,CBWD3,phase172,24,4,True,0.8750981163202312,0.5049391055001158,0.6733205518462324,0.7499237979823759,1.1758430004119873,1.6876777410507202,0.6967224478721619,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5213440482997747
FeRhoNox,Biohub_OPS0047,CCDC174,phase172,24,4,True,0.7345524795011058,0.8526085093326876,1.4694927645357874,0.5802059934619865,1.0585448741912842,1.3981406688690186,0.7571089863777161,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.40142710274883686
FeRhoNox,Biohub_OPS0047,CCDC59,phase172,24,4,True,0.8827468513450083,0.5512930599293208,1.4596309629161923,0.3776934539864062,1.085895299911499,1.7053765058517456,0.6367481350898743,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6512052657518972
FeRhoNox,Biohub_OPS0047,CCNB1,phase172,24,4,True,0.8989958937809759,1.049105931371716,1.0161292023631985,1.0324532834326818,0.880695104598999,1.349575400352478,0.652571976184845,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6157910607019007
FeRhoNox,Biohub_OPS0047,CCNC,phase172,24,4,True,0.9095606121583244,0.9162198557920124,1.415969366909699,0.647061918995909,1.1887601613998413,1.5719177722930908,0.7562482953071594,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.40306810965201306
FeRhoNox,Biohub_OPS0047,CCND3,phase172,24,4,True,0.8245777657879612,1.204697260382142,1.1057890028061932,1.0894458683572965,0.98867005109787,1.5724040269851685,0.6287633776664734,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6694109046407449
FeRhoNox,Biohub_OPS0047,CCNF,phase172,24,4,True,0.8579355801742394,0.9054605837988664,0.8103408616209176,1.1173823593045544,1.0812761783599854,1.6190083026885986,0.6678632497787476,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5823753650366601
FeRhoNox,Biohub_OPS0047,CCNG1,phase172,24,4,True,0.8384385358544322,0.6716330036382252,1.0181362855181944,0.659669057268093,1.1016201972961426,1.3931704759597778,0.7907289266586304,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3387448922132427
FeRhoNox,Biohub_OPS0047,CCNH,phase172,24,4,True,0.7807897650486348,0.9638214164531868,1.2725167091073384,0.7574135644390091,0.9823638200759888,1.545027256011963,0.6358229517936707,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.653302999390935
FeRhoNox,Biohub_OPS0047,CCR2,phase172,24,4,True,0.8071205486419354,0.9392814662344348,1.7004119415690848,0.5523846564895895,1.072524905204773,1.582588791847229,0.6777028441429138,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5612752688059227
FeRhoNox,Biohub_OPS0047,CCT3,phase172,24,4,True,0.7626883315836939,0.5603544228368668,0.9760706544485336,0.5740920703670364,1.0230705738067627,1.5776638984680176,0.6484718322753906,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.6248841855132097
FeRhoNox,Biohub_OPS0047,CCT4,phase172,24,4,True,0.9140178377134148,0.8088321806924028,1.3086329653440236,0.6180741293489964,1.4148848056793213,1.7313169240951538,0.8172304034233093,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.29118521723312224
FeRhoNox,Biohub_OPS0047,CCT6A,phase172,24,4,True,0.7943986144232613,0.8581166582701667,1.5431730079115469,0.5560728796257907,0.9623010158538818,1.8734439611434937,0.5136534571647644,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.961132739831334
FeRhoNox,Biohub_OPS0047,CCT7,phase172,24,4,True,0.8723159678872812,0.748382337883953,0.8923958262865965,0.8386215128303469,1.058413863182068,1.3784617185592651,0.7678224444389343,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.3811553622520181
FeRhoNox,Biohub_OPS0047,CD164,phase172,24,4,True,0.7878277544130046,0.9225371800812128,1.584245765503235,0.5823194861361484,1.4017139673233032,2.3761351108551025,0.5899134278297424,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.7614248461838118
FeRhoNox,Biohub_OPS0047,CD2BP2,phase172,24,4,True,0.8915865023141462,1.1201753796285143,1.2340916745066952,0.9076921939987022,1.2548444271087646,1.7751781940460205,0.7068836688995361,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5004552831211618
FeRhoNox,Biohub_OPS0047,CD3EAP,phase172,24,4,True,0.832763914117642,1.0021193941184152,0.8808175765962234,1.1377150283387203,0.8593684434890747,1.688495635986328,0.5089550614356995,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9743898167907139
FeRhoNox,Biohub_OPS0047,CD4,phase172,24,4,True,0.9660265037178112,0.6708695524555119,0.8225109388249723,0.8156360247486883,1.0597511529922483,1.5135278701782229,0.7001860737800598,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5141897270487452
FeRhoNox,Biohub_OPS0047,CD5,phase172,24,4,True,0.9233018334187908,0.8067331903713858,1.3295590101724506,0.6067674952364457,1.032681226730347,1.4816211462020874,0.6969941258430481,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5207815975494964
FeRhoNox,Biohub_OPS0047,CD9,phase172,24,4,True,0.7743486938044749,0.8669405685663847,0.8310479514667997,1.0431895861559306,0.9335747957229614,1.4010415077209473,0.6663434505462646,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5856621237730091
FeRhoNox,Biohub_OPS0047,CDC27,phase172,24,4,True,0.7463496250651052,0.8235629925493209,1.0493159644022598,0.7848570120806857,1.054396390914917,2.0935001373291016,0.5036523938179016,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9894997237258187
FeRhoNox,Biohub_OPS0047,CDC45,phase172,24,4,True,0.7020486757522744,0.1268188744449909,1.300105376962133,0.0975450734165256,0.8329574465751648,1.5780222415924072,0.527849018573761,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.921802762469619
FeRhoNox,Biohub_OPS0047,CDC5L,phase172,24,4,True,0.87621278120508,0.519007960396215,1.185304657587844,0.4378688272873431,1.0077545642852783,1.94808828830719,0.5173043608665466,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.9509147414009379
FeRhoNox,Biohub_OPS0047,CDH15,phase172,24,4,True,0.8971296436603745,1.4076902632794566,1.3221220317608533,1.064720373356641,1.038425326347351,2.1381161212921143,0.485673040151596,0,0,"FeRhoNox
OPS0047",Engineered 172D,-1.0419426907145422
FeRhoNox,Biohub_OPS0047,CDIPT,phase172,24,4,True,0.7596062299033641,0.7288894576945875,0.9772831587402347,0.7458324142556197,1.0105465650558472,1.4092131853103638,0.7170998454093933,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.47975408830555893
FeRhoNox,Biohub_OPS0047,CDK7,phase172,24,4,True,0.8839991982381958,0.8805961281075405,1.1325334601717838,0.7775453521470093,0.8973566293716431,1.3465936183929443,0.666390061378479,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.5855612105508036
FeRhoNox,Biohub_OPS0047,CENPA,phase172,24,4,True,0.8938293950893628,0.5839021249575738,1.0040848478770257,0.5815266769458178,0.8954019546508789,1.2163904905319214,0.7361139059066772,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.44199906940432915
FeRhoNox,Biohub_OPS0047,CENPC,phase172,24,4,True,0.8242818244878034,2.47296767058216,1.9417551287239672,1.2735733945027772,1.3303141593933103,2.4130773544311523,0.5512936115264893,0,0,"FeRhoNox
OPS0047",Engineered 172D,-0.8591072115291786
