split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Field,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,oxidative_stress_cellrox_live-cell_dye,Biohub_OPS0069,0.7768987346440553,0.7070931668082873,0.7820478399594625,10
Field,p21::Biohub_OPS0077,p21,Biohub_OPS0077,0.4154408246278763,0.3248226054012775,0.4278239551186561,10
Field,p53::Biohub_OPS0077,p53,Biohub_OPS0077,0.3682098571707805,0.2644454341133435,0.4031502885123094,10
Field,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0045,0.8550510088602702,0.7792059442649285,0.8652393698692322,10
Field,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,peroxisome_peroxi_spy650_live_cell_dye,Biohub_OPS0057,0.8550510088602702,0.7792059442649285,0.8652393698692322,10
Field,plasma_membrane_atp1b3::Biohub_OPS0032,plasma_membrane_atp1b3,Biohub_OPS0032,0.6482989409938456,0.4510488210866848,0.668062456821402,10
Field,plasma_membrane_atp1b3::Biohub_OPS0071,plasma_membrane_atp1b3,Biohub_OPS0071,0.6482989409938456,0.4510488210866848,0.668062456821402,10
Field,plasma_membrane_slc3a2::Biohub_OPS0003,plasma_membrane_slc3a2,Biohub_OPS0003,0.8520079327126344,0.8082270820935568,0.8635219211379687,10
Field,plasma_membrane_slc3a2::Biohub_OPS0004,plasma_membrane_slc3a2,Biohub_OPS0004,0.8520079327126344,0.8082270820935568,0.8635219211379687,10
Field,plasma_membrane_wga::Biohub_OPS0043,plasma_membrane_wga,Biohub_OPS0043,0.5994502618701921,0.5325564609219631,0.6156829212274817,10
Field,prb::Biohub_OPS0077,prb,Biohub_OPS0077,0.37411418832838533,0.19493114768217,0.454420331120491,10
Field,proteasome_psmb7::Biohub_OPS0029,proteasome_psmb7,Biohub_OPS0029,0.6491086690376202,0.5635474847008786,0.662401450673739,10
Field,proteasome_psmb7::Biohub_OPS0070,proteasome_psmb7,Biohub_OPS0070,0.6491086690376202,0.5635474847008786,0.662401450673739,10
Field,ps6::Biohub_OPS0077,ps6,Biohub_OPS0077,0.5161315430700779,0.3191355959135883,0.5304459211726984,10
Field,recycling_endosome_tfrc::Biohub_OPS0027,recycling_endosome_tfrc,Biohub_OPS0027,0.8452484488487244,0.6256361270944277,0.8720988959074021,10
Field,recycling_endosome_tfrc::Biohub_OPS0060,recycling_endosome_tfrc,Biohub_OPS0060,0.8452484488487244,0.6256361270944277,0.8720988959074021,10
Field,stress_granule_g3bp1::Biohub_OPS0037,stress_granule_g3bp1,Biohub_OPS0037,0.8673991384605567,0.7993558888634046,0.8812201229234538,10
Field,trans-golgi_vamp3::Biohub_OPS0030,trans-golgi_vamp3,Biohub_OPS0030,0.6354403767734766,0.4442893773317336,0.6619287657241026,10
Field,trans-golgi_vamp3::Biohub_OPS0059,trans-golgi_vamp3,Biohub_OPS0059,0.6354403767734766,0.4442893773317336,0.6619287657241026,10
Gene,5xupre::Biohub_OPS0001,5xupre,Biohub_OPS0001,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,5xupre::Biohub_OPS0005,5xupre,Biohub_OPS0005,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,5xupre::Biohub_OPS0006,5xupre,Biohub_OPS0006,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,5xupre::Biohub_OPS0007,5xupre,Biohub_OPS0007,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,5xupre::Biohub_OPS0008,5xupre,Biohub_OPS0008,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,5xupre::Biohub_OPS0009,5xupre,Biohub_OPS0009,0.6852997669577598,0.6077727511525154,0.7000962173938751,10
Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0033,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0033,0.8888243601967891,0.7796238462130228,0.9047383271157742,10
Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0065,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0065,0.8888243601967891,0.7796238462130228,0.9047383271157742,10
Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0072,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0072,0.8888243601967891,0.7796238462130228,0.9047383271157742,10
Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0074,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0074,0.8888243601967891,0.7796238462130228,0.9047383271157742,10
Gene,actin_filament_fastact_spy555_live_cell_dye::Biohub_OPS0076,actin_filament_fastact_spy555_live_cell_dye,Biohub_OPS0076,0.8888243601967891,0.7796238462130228,0.9047383271157742,10
Gene,autophagosome_atg101::Biohub_OPS0031,autophagosome_atg101,Biohub_OPS0031,0.6487031785771251,0.3802170591739316,0.6633793552716573,10
Gene,autophagosome_atg101::Biohub_OPS0054,autophagosome_atg101,Biohub_OPS0054,0.6487031785771251,0.3802170591739316,0.6633793552716573,10
Gene,autophagosome_map1lc3b::Biohub_OPS0016,autophagosome_map1lc3b,Biohub_OPS0016,0.8836353864520787,0.7593304929323494,0.8952306864162287,10
Gene,autophagosome_map1lc3b::Biohub_OPS0017,autophagosome_map1lc3b,Biohub_OPS0017,0.8836353864520787,0.7593304929323494,0.8952306864162287,10
Gene,autophagosome_map1lc3b::Biohub_OPS0040,autophagosome_map1lc3b,Biohub_OPS0040,0.8836353864520787,0.7593304929323494,0.8952306864162287,10
Gene,b-catenin::Biohub_OPS0077,b-catenin,Biohub_OPS0077,0.48412733860313895,0.3009454100082318,0.4974484308312337,10
Gene,c-myc::Biohub_OPS0077,c-myc,Biohub_OPS0077,0.4427374651158849,0.3040598201410224,0.4655409983793894,10
Gene,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0050,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0050,0.5309765861059229,0.3960571982897817,0.5447681238253911,10
Gene,caspase_activity_cellevent-caspase_live-cell_dye::Biohub_OPS0073,caspase_activity_cellevent-caspase_live-cell_dye,Biohub_OPS0073,0.5309765861059229,0.3960571982897817,0.5447681238253911,10
Gene,cell_proliferation_marker_mki67::Biohub_OPS0045,cell_proliferation_marker_mki67,Biohub_OPS0045,0.7243373315781355,0.5899057480196157,0.7420370668172837,10
Gene,cell_proliferation_marker_mki67::Biohub_OPS0057,cell_proliferation_marker_mki67,Biohub_OPS0057,0.7243373315781355,0.5899057480196157,0.7420370668172837,10
Gene,chaperones_hspa1b::Biohub_OPS0028,chaperones_hspa1b,Biohub_OPS0028,0.7886588118970395,0.7149856299161911,0.798015179981788,10
Gene,chaperones_hspa1b::Biohub_OPS0072,chaperones_hspa1b,Biohub_OPS0072,0.7886588118970395,0.7149856299161911,0.798015179981788,10
Gene,chromalive_488_excitation::Biohub_OPS0002,chromalive_488_excitation,Biohub_OPS0002,0.7601024006803832,0.5914660318444173,0.7747236646711826,10
Gene,chromalive_488_excitation::Biohub_OPS0051,chromalive_488_excitation,Biohub_OPS0051,0.7601024006803832,0.5914660318444173,0.7747236646711826,10
Gene,chromatin_h2bc21::Biohub_OPS0064,chromatin_h2bc21,Biohub_OPS0064,0.6299315237750609,0.5099643933276335,0.649671343465646,10
Gene,chromatin_h2bc21::Biohub_OPS0069,chromatin_h2bc21,Biohub_OPS0069,0.6299315237750609,0.5099643933276335,0.649671343465646,10
Gene,clathrin_vesicles_clta::Biohub_OPS0018,clathrin_vesicles_clta,Biohub_OPS0018,0.8596285426368316,0.7173631257067125,0.8770648288230101,10
Gene,clathrin_vesicles_clta::Biohub_OPS0019,clathrin_vesicles_clta,Biohub_OPS0019,0.8596285426368316,0.7173631257067125,0.8770648288230101,10
Gene,early_endosome_eea1::Biohub_OPS0039,early_endosome_eea1,Biohub_OPS0039,0.8216663558036088,0.5966020817557971,0.8364820592105389,10
Gene,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0053,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0053,0.7997695931543907,0.7443933761368194,0.8077189554770788,10
Gene,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::Biohub_OPS0064,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,Biohub_OPS0064,0.7997695931543907,0.7443933761368194,0.8077189554770788,10
Gene,endosome_vps35::Biohub_OPS0013,endosome_vps35,Biohub_OPS0013,0.8139576476067305,0.6387401215732098,0.8342490834494433,10
Gene,endosome_vps35::Biohub_OPS0025,endosome_vps35,Biohub_OPS0025,0.8139576476067305,0.6387401215732098,0.8342490834494433,10
Gene,er_cona::Biohub_OPS0043,er_cona,Biohub_OPS0043,0.5486859115047586,0.4706555626458591,0.5650129290504589,10
Gene,er_golgi_bridge_vapa::Biohub_OPS0020,er_golgi_bridge_vapa,Biohub_OPS0020,0.7373763782903551,0.4871062445958765,0.758284901206692,10
Gene,er_golgi_bridge_vapa::Biohub_OPS0021,er_golgi_bridge_vapa,Biohub_OPS0021,0.7373763782903551,0.4871062445958765,0.758284901206692,10
Gene,er_golgi_cop-ii_sec23a::Biohub_OPS0035,er_golgi_cop-ii_sec23a,Biohub_OPS0035,0.8401905152946711,0.7094157971441746,0.8525811863442263,10
Gene,er_golgi_cope::Biohub_OPS0023,er_golgi_cope,Biohub_OPS0023,0.8353784860422215,0.7708865880966187,0.8449153497815132,10
Gene,er_golgi_cope::Biohub_OPS0074,er_golgi_cope,Biohub_OPS0074,0.8353784860422215,0.7708865880966187,0.8449153497815132,10
Gene,er_ncln::Biohub_OPS0052,er_ncln,Biohub_OPS0052,0.5501994971806805,0.4140086496869722,0.5566784259552756,10
Gene,er_sec61b::Biohub_OPS0001,er_sec61b,Biohub_OPS0001,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,er_sec61b::Biohub_OPS0005,er_sec61b,Biohub_OPS0005,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,er_sec61b::Biohub_OPS0006,er_sec61b,Biohub_OPS0006,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,er_sec61b::Biohub_OPS0007,er_sec61b,Biohub_OPS0007,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,er_sec61b::Biohub_OPS0008,er_sec61b,Biohub_OPS0008,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,er_sec61b::Biohub_OPS0009,er_sec61b,Biohub_OPS0009,0.7470259395738442,0.6698671293755372,0.7668244878451029,10
Gene,f-actin_phalloidin::Biohub_OPS0043,f-actin_phalloidin,Biohub_OPS0043,0.5888648954116635,0.4954783342778682,0.6049004565510485,10
Gene,fe2+_ferhonox_live-cell_dye::Biohub_OPS0047,fe2+_ferhonox_live-cell_dye,Biohub_OPS0047,0.9508618303885064,0.7725059671511796,0.9574326621989409,10
Gene,fe2+_ferhonox_live-cell_dye::Biohub_OPS0067,fe2+_ferhonox_live-cell_dye,Biohub_OPS0067,0.9508618303885064,0.7725059671511796,0.9574326621989409,10
Gene,late_endosome_rab7a::Biohub_OPS0014,late_endosome_rab7a,Biohub_OPS0014,0.8766868499418101,0.7544385194778442,0.8925762228667736,10
Gene,late_endosome_rab7a::Biohub_OPS0026,late_endosome_rab7a,Biohub_OPS0026,0.8766868499418101,0.7544385194778442,0.8925762228667736,10
