reporter_slug,method_id,fold,n_keys,max_truth_delta,reordered,run_state
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,1,935,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,1,935,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,1,935,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,midas_ops,1,935,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,1,935,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,ridge,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,gbdt,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,mlp,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,midas_ops,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,2,915,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,ridge,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,gbdt,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,mlp,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,midas_ops,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,3,985,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,ridge,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,gbdt,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,mlp,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,midas_ops,4,1110,0.0,False,single
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,4,1110,0.0,False,single
plasma_membrane_slc3a2,ridge,0,422,0.0,False,single
plasma_membrane_slc3a2,gbdt,0,422,0.0,False,single
plasma_membrane_slc3a2,catboost_multirmse,0,422,0.0,False,single
plasma_membrane_slc3a2,mlp,0,422,0.0,False,single
plasma_membrane_slc3a2,tabm_specialists,0,422,0.0,False,single
plasma_membrane_slc3a2,scbutterfly_ops_b,0,422,0.0,False,single
plasma_membrane_slc3a2,resmlp_52head,0,422,0.0,False,single
plasma_membrane_slc3a2,multitab_pilot,0,422,0.0,False,single
plasma_membrane_slc3a2,midas_ops,0,422,0.0,False,single
plasma_membrane_slc3a2,scpair_ops,0,422,0.0,False,single
plasma_membrane_slc3a2,ridge,1,374,0.0,False,single
plasma_membrane_slc3a2,gbdt,1,374,0.0,False,single
plasma_membrane_slc3a2,catboost_multirmse,1,374,0.0,False,single
plasma_membrane_slc3a2,mlp,1,374,0.0,False,single
plasma_membrane_slc3a2,tabm_specialists,1,374,0.0,False,single
plasma_membrane_slc3a2,scbutterfly_ops_b,1,374,0.0,False,single
plasma_membrane_slc3a2,resmlp_52head,1,374,0.0,False,single
plasma_membrane_slc3a2,multitab_pilot,1,374,0.0,False,single
plasma_membrane_slc3a2,midas_ops,1,374,0.0,False,single
plasma_membrane_slc3a2,scpair_ops,1,374,0.0,False,single
plasma_membrane_slc3a2,ridge,2,366,0.0,False,single
plasma_membrane_slc3a2,gbdt,2,366,0.0,False,single
plasma_membrane_slc3a2,catboost_multirmse,2,366,0.0,False,single
plasma_membrane_slc3a2,mlp,2,366,0.0,False,single
plasma_membrane_slc3a2,tabm_specialists,2,366,0.0,False,single
plasma_membrane_slc3a2,scbutterfly_ops_b,2,366,0.0,False,single
plasma_membrane_slc3a2,resmlp_52head,2,366,0.0,False,single
plasma_membrane_slc3a2,multitab_pilot,2,366,0.0,False,single
plasma_membrane_slc3a2,midas_ops,2,366,0.0,False,single
plasma_membrane_slc3a2,scpair_ops,2,366,0.0,False,single
plasma_membrane_slc3a2,ridge,3,394,0.0,False,single
plasma_membrane_slc3a2,gbdt,3,394,0.0,False,single
plasma_membrane_slc3a2,catboost_multirmse,3,394,0.0,False,single
plasma_membrane_slc3a2,mlp,3,394,0.0,False,single
plasma_membrane_slc3a2,tabm_specialists,3,394,0.0,False,single
plasma_membrane_slc3a2,scbutterfly_ops_b,3,394,0.0,False,single
plasma_membrane_slc3a2,resmlp_52head,3,394,0.0,False,single
plasma_membrane_slc3a2,multitab_pilot,3,394,0.0,False,single
plasma_membrane_slc3a2,midas_ops,3,394,0.0,False,single
plasma_membrane_slc3a2,scpair_ops,3,394,0.0,False,single
plasma_membrane_slc3a2,ridge,4,444,0.0,False,single
plasma_membrane_slc3a2,gbdt,4,444,0.0,False,single
plasma_membrane_slc3a2,catboost_multirmse,4,444,0.0,False,single
plasma_membrane_slc3a2,mlp,4,444,0.0,False,single
plasma_membrane_slc3a2,tabm_specialists,4,444,0.0,False,single
plasma_membrane_slc3a2,scbutterfly_ops_b,4,444,0.0,False,single
plasma_membrane_slc3a2,resmlp_52head,4,444,0.0,False,single
plasma_membrane_slc3a2,multitab_pilot,4,444,0.0,False,single
plasma_membrane_slc3a2,midas_ops,4,444,0.0,False,single
plasma_membrane_slc3a2,scpair_ops,4,444,0.0,False,single
clathrin_vesicles_clta,ridge,0,422,0.0,False,single
clathrin_vesicles_clta,gbdt,0,422,0.0,False,single
clathrin_vesicles_clta,catboost_multirmse,0,422,0.0,False,single
clathrin_vesicles_clta,mlp,0,422,0.0,False,single
clathrin_vesicles_clta,tabm_specialists,0,422,0.0,False,single
clathrin_vesicles_clta,scbutterfly_ops_b,0,422,0.0,False,single
clathrin_vesicles_clta,resmlp_52head,0,422,0.0,False,single
clathrin_vesicles_clta,multitab_pilot,0,422,0.0,False,single
clathrin_vesicles_clta,midas_ops,0,422,0.0,False,single
clathrin_vesicles_clta,scpair_ops,0,422,0.0,False,single
clathrin_vesicles_clta,ridge,1,374,0.0,False,single
clathrin_vesicles_clta,gbdt,1,374,0.0,False,single
clathrin_vesicles_clta,catboost_multirmse,1,374,0.0,False,single
clathrin_vesicles_clta,mlp,1,374,0.0,False,single
clathrin_vesicles_clta,tabm_specialists,1,374,0.0,False,single
clathrin_vesicles_clta,scbutterfly_ops_b,1,374,0.0,False,single
clathrin_vesicles_clta,resmlp_52head,1,374,0.0,False,single
clathrin_vesicles_clta,multitab_pilot,1,374,0.0,False,single
clathrin_vesicles_clta,midas_ops,1,374,0.0,False,single
clathrin_vesicles_clta,scpair_ops,1,374,0.0,False,single
clathrin_vesicles_clta,ridge,2,366,0.0,False,single
clathrin_vesicles_clta,gbdt,2,366,0.0,False,single
clathrin_vesicles_clta,catboost_multirmse,2,366,0.0,False,single
clathrin_vesicles_clta,mlp,2,366,0.0,False,single
clathrin_vesicles_clta,tabm_specialists,2,366,0.0,False,single
clathrin_vesicles_clta,scbutterfly_ops_b,2,366,0.0,False,single
clathrin_vesicles_clta,resmlp_52head,2,366,0.0,False,single
clathrin_vesicles_clta,multitab_pilot,2,366,0.0,False,single
clathrin_vesicles_clta,midas_ops,2,366,0.0,False,single
clathrin_vesicles_clta,scpair_ops,2,366,0.0,False,single
clathrin_vesicles_clta,ridge,3,394,0.0,False,single
clathrin_vesicles_clta,gbdt,3,394,0.0,False,single
clathrin_vesicles_clta,catboost_multirmse,3,394,0.0,False,single
clathrin_vesicles_clta,mlp,3,394,0.0,False,single
clathrin_vesicles_clta,tabm_specialists,3,394,0.0,False,single
clathrin_vesicles_clta,scbutterfly_ops_b,3,394,0.0,False,single
clathrin_vesicles_clta,resmlp_52head,3,394,0.0,False,single
clathrin_vesicles_clta,multitab_pilot,3,394,0.0,False,single
clathrin_vesicles_clta,midas_ops,3,394,0.0,False,single
clathrin_vesicles_clta,scpair_ops,3,394,0.0,False,single
clathrin_vesicles_clta,ridge,4,444,0.0,False,single
clathrin_vesicles_clta,gbdt,4,444,0.0,False,single
clathrin_vesicles_clta,catboost_multirmse,4,444,0.0,False,single
clathrin_vesicles_clta,mlp,4,444,0.0,False,single
clathrin_vesicles_clta,tabm_specialists,4,444,0.0,False,single
clathrin_vesicles_clta,scbutterfly_ops_b,4,444,0.0,False,single
clathrin_vesicles_clta,resmlp_52head,4,444,0.0,False,single
clathrin_vesicles_clta,multitab_pilot,4,444,0.0,False,single
clathrin_vesicles_clta,midas_ops,4,444,0.0,False,single
clathrin_vesicles_clta,scpair_ops,4,444,0.0,False,single
autophagosome_map1lc3b,ridge,0,633,0.0,False,single
autophagosome_map1lc3b,gbdt,0,633,0.0,False,single
autophagosome_map1lc3b,catboost_multirmse,0,633,0.0,False,single
autophagosome_map1lc3b,mlp,0,633,0.0,False,single
autophagosome_map1lc3b,tabm_specialists,0,633,0.0,False,single
autophagosome_map1lc3b,scbutterfly_ops_b,0,633,0.0,False,single
autophagosome_map1lc3b,resmlp_52head,0,633,0.0,False,single
autophagosome_map1lc3b,multitab_pilot,0,633,0.0,False,single
autophagosome_map1lc3b,midas_ops,0,633,0.0,False,single
autophagosome_map1lc3b,scpair_ops,0,633,0.0,False,single
autophagosome_map1lc3b,ridge,1,561,0.0,False,single
autophagosome_map1lc3b,gbdt,1,561,0.0,False,single
autophagosome_map1lc3b,catboost_multirmse,1,561,0.0,False,single
autophagosome_map1lc3b,mlp,1,561,0.0,False,single
autophagosome_map1lc3b,tabm_specialists,1,561,0.0,False,single
autophagosome_map1lc3b,scbutterfly_ops_b,1,561,0.0,False,single
autophagosome_map1lc3b,resmlp_52head,1,561,0.0,False,single
autophagosome_map1lc3b,multitab_pilot,1,561,0.0,False,single
autophagosome_map1lc3b,midas_ops,1,561,0.0,False,single
autophagosome_map1lc3b,scpair_ops,1,561,0.0,False,single
autophagosome_map1lc3b,ridge,2,549,0.0,False,single
autophagosome_map1lc3b,gbdt,2,549,0.0,False,single
autophagosome_map1lc3b,catboost_multirmse,2,549,0.0,False,single
autophagosome_map1lc3b,mlp,2,549,0.0,False,single
autophagosome_map1lc3b,tabm_specialists,2,549,0.0,False,single
autophagosome_map1lc3b,scbutterfly_ops_b,2,549,0.0,False,single
autophagosome_map1lc3b,resmlp_52head,2,549,0.0,False,single
autophagosome_map1lc3b,multitab_pilot,2,549,0.0,False,single
autophagosome_map1lc3b,midas_ops,2,549,0.0,False,single
autophagosome_map1lc3b,scpair_ops,2,549,0.0,False,single
autophagosome_map1lc3b,ridge,3,591,0.0,False,single
autophagosome_map1lc3b,gbdt,3,591,0.0,False,single
autophagosome_map1lc3b,catboost_multirmse,3,591,0.0,False,single
autophagosome_map1lc3b,mlp,3,591,0.0,False,single
autophagosome_map1lc3b,tabm_specialists,3,591,0.0,False,single
autophagosome_map1lc3b,scbutterfly_ops_b,3,591,0.0,False,single
autophagosome_map1lc3b,resmlp_52head,3,591,0.0,False,single
autophagosome_map1lc3b,multitab_pilot,3,591,0.0,False,single
autophagosome_map1lc3b,midas_ops,3,591,0.0,False,single
autophagosome_map1lc3b,scpair_ops,3,591,0.0,False,single
autophagosome_map1lc3b,ridge,4,666,0.0,False,single
autophagosome_map1lc3b,gbdt,4,666,0.0,False,single
autophagosome_map1lc3b,catboost_multirmse,4,666,0.0,False,single
autophagosome_map1lc3b,mlp,4,666,0.0,False,single
autophagosome_map1lc3b,tabm_specialists,4,666,0.0,False,single
autophagosome_map1lc3b,scbutterfly_ops_b,4,666,0.0,False,single
autophagosome_map1lc3b,resmlp_52head,4,666,0.0,False,single
autophagosome_map1lc3b,multitab_pilot,4,666,0.0,False,single
autophagosome_map1lc3b,midas_ops,4,666,0.0,False,single
autophagosome_map1lc3b,scpair_ops,4,666,0.0,False,single
fe2+_ferhonox_live-cell_dye,ridge,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,gbdt,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,catboost_multirmse,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,mlp,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,tabm_specialists,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,resmlp_52head,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,multitab_pilot,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,midas_ops,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,scpair_ops,0,422,0.0,False,single
fe2+_ferhonox_live-cell_dye,ridge,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,gbdt,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,catboost_multirmse,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,mlp,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,tabm_specialists,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,resmlp_52head,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,multitab_pilot,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,midas_ops,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,scpair_ops,1,374,0.0,False,single
fe2+_ferhonox_live-cell_dye,ridge,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,gbdt,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,catboost_multirmse,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,mlp,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,tabm_specialists,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,resmlp_52head,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,multitab_pilot,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,midas_ops,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,scpair_ops,2,366,0.0,False,single
fe2+_ferhonox_live-cell_dye,ridge,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,gbdt,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,catboost_multirmse,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,mlp,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,tabm_specialists,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,resmlp_52head,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,multitab_pilot,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,midas_ops,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,scpair_ops,3,394,0.0,False,single
fe2+_ferhonox_live-cell_dye,ridge,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,gbdt,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,catboost_multirmse,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,mlp,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,tabm_specialists,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,resmlp_52head,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,multitab_pilot,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,midas_ops,4,444,0.0,False,single
fe2+_ferhonox_live-cell_dye,scpair_ops,4,444,0.0,False,single
recycling_endosome_tfrc,ridge,0,422,0.0,False,single
recycling_endosome_tfrc,gbdt,0,422,0.0,False,single
recycling_endosome_tfrc,catboost_multirmse,0,422,0.0,False,single
recycling_endosome_tfrc,mlp,0,422,0.0,False,single
recycling_endosome_tfrc,tabm_specialists,0,422,0.0,False,single
recycling_endosome_tfrc,scbutterfly_ops_b,0,422,0.0,False,single
recycling_endosome_tfrc,resmlp_52head,0,422,0.0,False,single
recycling_endosome_tfrc,multitab_pilot,0,422,0.0,False,single
recycling_endosome_tfrc,midas_ops,0,422,0.0,False,single
recycling_endosome_tfrc,scpair_ops,0,422,0.0,False,single
recycling_endosome_tfrc,ridge,1,374,0.0,False,single
recycling_endosome_tfrc,gbdt,1,374,0.0,False,single
recycling_endosome_tfrc,catboost_multirmse,1,374,0.0,False,single
recycling_endosome_tfrc,mlp,1,374,0.0,False,single
recycling_endosome_tfrc,tabm_specialists,1,374,0.0,False,single
recycling_endosome_tfrc,scbutterfly_ops_b,1,374,0.0,False,single
recycling_endosome_tfrc,resmlp_52head,1,374,0.0,False,single
recycling_endosome_tfrc,multitab_pilot,1,374,0.0,False,single
recycling_endosome_tfrc,midas_ops,1,374,0.0,False,single
recycling_endosome_tfrc,scpair_ops,1,374,0.0,False,single
recycling_endosome_tfrc,ridge,2,366,0.0,False,single
recycling_endosome_tfrc,gbdt,2,366,0.0,False,single
recycling_endosome_tfrc,catboost_multirmse,2,366,0.0,False,single
recycling_endosome_tfrc,mlp,2,366,0.0,False,single
recycling_endosome_tfrc,tabm_specialists,2,366,0.0,False,single
recycling_endosome_tfrc,scbutterfly_ops_b,2,366,0.0,False,single
recycling_endosome_tfrc,resmlp_52head,2,366,0.0,False,single
recycling_endosome_tfrc,multitab_pilot,2,366,0.0,False,single
recycling_endosome_tfrc,midas_ops,2,366,0.0,False,single
recycling_endosome_tfrc,scpair_ops,2,366,0.0,False,single
recycling_endosome_tfrc,ridge,3,394,0.0,False,single
recycling_endosome_tfrc,gbdt,3,394,0.0,False,single
recycling_endosome_tfrc,catboost_multirmse,3,394,0.0,False,single
recycling_endosome_tfrc,mlp,3,394,0.0,False,single
recycling_endosome_tfrc,tabm_specialists,3,394,0.0,False,single
recycling_endosome_tfrc,scbutterfly_ops_b,3,394,0.0,False,single
recycling_endosome_tfrc,resmlp_52head,3,394,0.0,False,single
recycling_endosome_tfrc,multitab_pilot,3,394,0.0,False,single
recycling_endosome_tfrc,midas_ops,3,394,0.0,False,single
recycling_endosome_tfrc,scpair_ops,3,394,0.0,False,single
recycling_endosome_tfrc,ridge,4,444,0.0,False,single
recycling_endosome_tfrc,gbdt,4,444,0.0,False,single
recycling_endosome_tfrc,catboost_multirmse,4,444,0.0,False,single
recycling_endosome_tfrc,mlp,4,444,0.0,False,single
recycling_endosome_tfrc,tabm_specialists,4,444,0.0,False,single
recycling_endosome_tfrc,scbutterfly_ops_b,4,444,0.0,False,single
recycling_endosome_tfrc,resmlp_52head,4,444,0.0,False,single
recycling_endosome_tfrc,multitab_pilot,4,444,0.0,False,single
recycling_endosome_tfrc,midas_ops,4,444,0.0,False,single
recycling_endosome_tfrc,scpair_ops,4,444,0.0,False,single
er_golgi_cope,ridge,0,422,0.0,False,single
er_golgi_cope,gbdt,0,422,0.0,False,single
er_golgi_cope,catboost_multirmse,0,422,0.0,False,single
er_golgi_cope,mlp,0,422,0.0,False,single
er_golgi_cope,tabm_specialists,0,422,0.0,False,single
er_golgi_cope,scbutterfly_ops_b,0,422,0.0,False,single
er_golgi_cope,resmlp_52head,0,422,0.0,False,single
er_golgi_cope,multitab_pilot,0,422,0.0,False,single
er_golgi_cope,midas_ops,0,422,0.0,False,single
er_golgi_cope,scpair_ops,0,422,0.0,False,single
er_golgi_cope,ridge,1,374,0.0,False,single
er_golgi_cope,gbdt,1,374,0.0,False,single
er_golgi_cope,catboost_multirmse,1,374,0.0,False,single
er_golgi_cope,mlp,1,374,0.0,False,single
er_golgi_cope,tabm_specialists,1,374,0.0,False,single
er_golgi_cope,scbutterfly_ops_b,1,374,0.0,False,single
er_golgi_cope,resmlp_52head,1,374,0.0,False,single
er_golgi_cope,multitab_pilot,1,374,0.0,False,single
er_golgi_cope,midas_ops,1,374,0.0,False,single
er_golgi_cope,scpair_ops,1,374,0.0,False,single
er_golgi_cope,ridge,2,366,0.0,False,single
er_golgi_cope,gbdt,2,366,0.0,False,single
er_golgi_cope,catboost_multirmse,2,366,0.0,False,single
er_golgi_cope,mlp,2,366,0.0,False,single
er_golgi_cope,tabm_specialists,2,366,0.0,False,single
er_golgi_cope,scbutterfly_ops_b,2,366,0.0,False,single
er_golgi_cope,resmlp_52head,2,366,0.0,False,single
er_golgi_cope,multitab_pilot,2,366,0.0,False,single
er_golgi_cope,midas_ops,2,366,0.0,False,single
er_golgi_cope,scpair_ops,2,366,0.0,False,single
er_golgi_cope,ridge,3,394,0.0,False,single
er_golgi_cope,gbdt,3,394,0.0,False,single
er_golgi_cope,catboost_multirmse,3,394,0.0,False,single
er_golgi_cope,mlp,3,394,0.0,False,single
er_golgi_cope,tabm_specialists,3,394,0.0,False,single
er_golgi_cope,scbutterfly_ops_b,3,394,0.0,False,single
er_golgi_cope,resmlp_52head,3,394,0.0,False,single
er_golgi_cope,multitab_pilot,3,394,0.0,False,single
er_golgi_cope,midas_ops,3,394,0.0,False,single
er_golgi_cope,scpair_ops,3,394,0.0,False,single
er_golgi_cope,ridge,4,444,0.0,False,single
er_golgi_cope,gbdt,4,444,0.0,False,single
er_golgi_cope,catboost_multirmse,4,444,0.0,False,single
er_golgi_cope,mlp,4,444,0.0,False,single
er_golgi_cope,tabm_specialists,4,444,0.0,False,single
er_golgi_cope,scbutterfly_ops_b,4,444,0.0,False,single
