reporter_slug,method_id,fold,recoverability_r,n_gene_screen_pairs,n_endpoints,run_state
mitochondria_tomm70a,scbutterfly_ops_b,4,0.7082387163220881,444,24,single
mitochondria_tomm70a,resmlp_52head,4,0.7632860409654681,444,24,single
mitochondria_tomm70a,multitab_pilot,4,0.7477262835273106,444,24,single
mitochondria_tomm70a,midas_ops,4,0.5042169697325183,444,24,single
mitochondria_tomm70a,scpair_ops,4,0.7466901280147512,444,24,single
lysosome_lamp1,ridge,0,0.7418321861750545,422,24,single
lysosome_lamp1,gbdt,0,0.765661235408006,422,24,single
lysosome_lamp1,catboost_multirmse,0,0.7480933343420823,422,24,single
lysosome_lamp1,mlp,0,0.7657255273231404,422,24,single
lysosome_lamp1,tabm_specialists,0,0.7567557235147756,422,24,single
lysosome_lamp1,scbutterfly_ops_b,0,0.5207269159227997,422,24,single
lysosome_lamp1,resmlp_52head,0,0.7546067608309425,422,24,single
lysosome_lamp1,multitab_pilot,0,0.7513733142440167,422,24,single
lysosome_lamp1,midas_ops,0,0.6205982576732202,422,24,single
lysosome_lamp1,scpair_ops,0,0.7357779364063943,422,24,single
lysosome_lamp1,ridge,1,0.7526845492453119,374,24,single
lysosome_lamp1,gbdt,1,0.7019479897065434,374,24,single
lysosome_lamp1,catboost_multirmse,1,0.6824426546824848,374,24,single
lysosome_lamp1,mlp,1,0.7046668879656393,374,24,single
lysosome_lamp1,tabm_specialists,1,0.7735115147673741,374,24,single
lysosome_lamp1,scbutterfly_ops_b,1,0.6073415469937035,374,24,single
lysosome_lamp1,resmlp_52head,1,0.6837471827882053,374,24,single
lysosome_lamp1,multitab_pilot,1,0.6969929097904691,374,24,single
lysosome_lamp1,midas_ops,1,0.5781623378811805,374,24,single
lysosome_lamp1,scpair_ops,1,0.7089806977754437,374,24,single
lysosome_lamp1,ridge,2,0.7405987597271949,366,24,single
lysosome_lamp1,gbdt,2,0.7540605171460321,366,24,single
lysosome_lamp1,catboost_multirmse,2,0.7443001037123017,366,24,single
lysosome_lamp1,mlp,2,0.7620932260074871,366,24,single
lysosome_lamp1,tabm_specialists,2,0.7553944240243468,366,24,single
lysosome_lamp1,scbutterfly_ops_b,2,0.5024216242630423,366,24,single
lysosome_lamp1,resmlp_52head,2,0.7435107420096067,366,24,single
lysosome_lamp1,multitab_pilot,2,0.7461827178894979,366,24,single
lysosome_lamp1,midas_ops,2,0.6186279660152431,366,24,single
lysosome_lamp1,scpair_ops,2,0.7277065547294302,366,24,single
lysosome_lamp1,ridge,3,0.7385881793309945,394,24,single
lysosome_lamp1,gbdt,3,0.7541246949149804,394,24,single
lysosome_lamp1,catboost_multirmse,3,0.7433321820736776,394,24,single
lysosome_lamp1,mlp,3,0.7552380348442144,394,24,single
lysosome_lamp1,tabm_specialists,3,0.7589522198736575,394,24,single
lysosome_lamp1,scbutterfly_ops_b,3,0.5286757195362476,394,24,single
lysosome_lamp1,resmlp_52head,3,0.727392636235697,394,24,single
lysosome_lamp1,multitab_pilot,3,0.7428802283731013,394,24,single
lysosome_lamp1,midas_ops,3,0.6379451003912754,394,24,single
lysosome_lamp1,scpair_ops,3,0.7200750242239199,394,24,single
lysosome_lamp1,ridge,4,0.7343122843117585,444,24,single
lysosome_lamp1,gbdt,4,0.7596297317854175,444,24,single
lysosome_lamp1,catboost_multirmse,4,0.7537722077560355,444,24,single
lysosome_lamp1,mlp,4,0.7682809786567701,444,24,single
lysosome_lamp1,tabm_specialists,4,0.7722762655016876,444,24,single
lysosome_lamp1,scbutterfly_ops_b,4,0.5311870440856071,444,24,single
lysosome_lamp1,resmlp_52head,4,0.7581295806483267,444,24,single
lysosome_lamp1,multitab_pilot,4,0.758019400083592,444,24,single
lysosome_lamp1,midas_ops,4,0.631064740732845,444,24,single
lysosome_lamp1,scpair_ops,4,0.730113042095054,444,24,single
autophagosome_atg101,ridge,0,0.7578856721656381,422,24,single
autophagosome_atg101,gbdt,0,0.7500128120506897,422,24,single
autophagosome_atg101,catboost_multirmse,0,0.7474205918980784,422,24,single
autophagosome_atg101,mlp,0,0.7631083733177784,422,24,single
autophagosome_atg101,tabm_specialists,0,0.7526769811113508,422,24,single
autophagosome_atg101,scbutterfly_ops_b,0,0.5357107550842017,422,24,single
autophagosome_atg101,resmlp_52head,0,0.7393632589641869,422,24,single
autophagosome_atg101,multitab_pilot,0,0.7444724464638539,422,24,single
autophagosome_atg101,midas_ops,0,0.6603865743107036,422,24,single
autophagosome_atg101,scpair_ops,0,0.7228477734764787,422,24,single
autophagosome_atg101,ridge,1,0.6814508635520863,374,24,single
autophagosome_atg101,gbdt,1,0.6862036286300638,374,24,single
autophagosome_atg101,catboost_multirmse,1,0.6797483989057268,374,24,single
autophagosome_atg101,mlp,1,0.6897301964758645,374,24,single
autophagosome_atg101,tabm_specialists,1,0.6868841648961236,374,24,single
autophagosome_atg101,scbutterfly_ops_b,1,0.3547140684356392,374,24,single
autophagosome_atg101,resmlp_52head,1,0.6622165964438466,374,24,single
autophagosome_atg101,multitab_pilot,1,0.6765340258972703,374,24,single
autophagosome_atg101,midas_ops,1,0.5547004099769078,374,24,single
autophagosome_atg101,scpair_ops,1,0.6460786126807404,374,24,single
autophagosome_atg101,ridge,2,0.6707572669411759,366,24,single
autophagosome_atg101,gbdt,2,0.6782832754679594,366,24,single
autophagosome_atg101,catboost_multirmse,2,0.6654882562389167,366,24,single
autophagosome_atg101,mlp,2,0.6721514911093754,366,24,single
autophagosome_atg101,tabm_specialists,2,0.6697851327873029,366,24,single
autophagosome_atg101,scbutterfly_ops_b,2,0.4764945334238175,366,24,single
autophagosome_atg101,resmlp_52head,2,0.6419311214391038,366,24,single
autophagosome_atg101,multitab_pilot,2,0.6648475407410682,366,24,single
autophagosome_atg101,midas_ops,2,0.545599186279175,366,24,single
autophagosome_atg101,scpair_ops,2,0.6296282952760639,366,24,single
autophagosome_atg101,ridge,3,0.6804000456900375,394,24,single
autophagosome_atg101,gbdt,3,0.6683919784146671,394,24,single
autophagosome_atg101,catboost_multirmse,3,0.6620007629409035,394,24,single
autophagosome_atg101,mlp,3,0.6753085135341399,394,24,single
autophagosome_atg101,tabm_specialists,3,0.6803996027608727,394,24,single
autophagosome_atg101,scbutterfly_ops_b,3,0.4367004472620664,394,24,single
autophagosome_atg101,resmlp_52head,3,0.6463410274684028,394,24,single
autophagosome_atg101,multitab_pilot,3,0.6638552728859326,394,24,single
autophagosome_atg101,midas_ops,3,0.5479519419887079,394,24,single
autophagosome_atg101,scpair_ops,3,0.6292971616004502,394,24,single
autophagosome_atg101,ridge,4,0.7589492168810907,444,24,single
autophagosome_atg101,gbdt,4,0.7753289495726285,444,24,single
autophagosome_atg101,catboost_multirmse,4,0.7662817833116659,444,24,single
autophagosome_atg101,mlp,4,0.7763099795817512,444,24,single
autophagosome_atg101,tabm_specialists,4,0.7736232422570138,444,24,single
autophagosome_atg101,scbutterfly_ops_b,4,0.4322418051092648,444,24,single
autophagosome_atg101,resmlp_52head,4,0.7599095820671558,444,24,single
autophagosome_atg101,multitab_pilot,4,0.7576558780015469,444,24,single
autophagosome_atg101,midas_ops,4,0.6286420406143679,444,24,single
autophagosome_atg101,scpair_ops,4,0.7318635819718416,444,24,single
nuclear_speckles_srrm2,ridge,0,0.8051704797013933,422,24,single
nuclear_speckles_srrm2,gbdt,0,0.85783889703695,422,24,single
nuclear_speckles_srrm2,catboost_multirmse,0,0.8300700160122311,422,24,single
nuclear_speckles_srrm2,mlp,0,0.868883392707799,422,24,single
nuclear_speckles_srrm2,tabm_specialists,0,0.8500272245795483,422,24,single
nuclear_speckles_srrm2,scbutterfly_ops_b,0,0.7750953303809368,422,24,single
nuclear_speckles_srrm2,resmlp_52head,0,0.8562202622363517,422,24,single
nuclear_speckles_srrm2,multitab_pilot,0,0.8258406379691564,422,24,single
nuclear_speckles_srrm2,midas_ops,0,0.6599218383281065,422,24,single
nuclear_speckles_srrm2,scpair_ops,0,0.837365541736745,422,24,single
nuclear_speckles_srrm2,ridge,1,0.835189321587556,374,24,single
nuclear_speckles_srrm2,gbdt,1,0.8758551897190814,374,24,single
nuclear_speckles_srrm2,catboost_multirmse,1,0.8494912045329727,374,24,single
nuclear_speckles_srrm2,mlp,1,0.8910855022424884,374,24,single
nuclear_speckles_srrm2,tabm_specialists,1,0.8793455285450421,374,24,single
nuclear_speckles_srrm2,scbutterfly_ops_b,1,0.8047772220028725,374,24,single
nuclear_speckles_srrm2,resmlp_52head,1,0.876386262818487,374,24,single
nuclear_speckles_srrm2,multitab_pilot,1,0.8479578182642357,374,24,single
nuclear_speckles_srrm2,midas_ops,1,0.5951146413896171,374,24,single
nuclear_speckles_srrm2,scpair_ops,1,0.865411958096472,374,24,single
nuclear_speckles_srrm2,ridge,2,0.853034820204403,366,24,single
nuclear_speckles_srrm2,gbdt,2,0.8831689498414096,366,24,single
nuclear_speckles_srrm2,catboost_multirmse,2,0.8480802495740676,366,24,single
nuclear_speckles_srrm2,mlp,2,0.888143815151774,366,24,single
nuclear_speckles_srrm2,tabm_specialists,2,0.8879319226585473,366,24,single
nuclear_speckles_srrm2,scbutterfly_ops_b,2,0.8240499829879568,366,24,single
nuclear_speckles_srrm2,resmlp_52head,2,0.8775249555801299,366,24,single
nuclear_speckles_srrm2,multitab_pilot,2,0.8540786721646909,366,24,single
nuclear_speckles_srrm2,midas_ops,2,0.5990058702583164,366,24,single
nuclear_speckles_srrm2,scpair_ops,2,0.8717606107437561,366,24,single
nuclear_speckles_srrm2,ridge,3,0.8306132386877518,394,24,single
nuclear_speckles_srrm2,gbdt,3,0.8686408755057204,394,24,single
nuclear_speckles_srrm2,catboost_multirmse,3,0.8454426339641478,394,24,single
nuclear_speckles_srrm2,mlp,3,0.8737612023551664,394,24,single
nuclear_speckles_srrm2,tabm_specialists,3,0.8731351683685659,394,24,single
nuclear_speckles_srrm2,scbutterfly_ops_b,3,0.804737652691438,394,24,single
nuclear_speckles_srrm2,resmlp_52head,3,0.8675712840541099,394,24,single
nuclear_speckles_srrm2,multitab_pilot,3,0.8422747708109043,394,24,single
nuclear_speckles_srrm2,midas_ops,3,0.6490416740887964,394,24,single
nuclear_speckles_srrm2,scpair_ops,3,0.8586662281619203,394,24,single
nuclear_speckles_srrm2,ridge,4,0.8144613608397954,444,24,single
nuclear_speckles_srrm2,gbdt,4,0.86233812023741,444,24,single
nuclear_speckles_srrm2,catboost_multirmse,4,0.8397862131519073,444,24,single
nuclear_speckles_srrm2,mlp,4,0.8665905340826713,444,24,single
nuclear_speckles_srrm2,tabm_specialists,4,0.864177443849964,444,24,single
nuclear_speckles_srrm2,scbutterfly_ops_b,4,0.805675634437708,444,24,single
nuclear_speckles_srrm2,resmlp_52head,4,0.8599228131605269,444,24,single
nuclear_speckles_srrm2,multitab_pilot,4,0.8392764368133775,444,24,single
nuclear_speckles_srrm2,midas_ops,4,0.6108124950363868,444,24,single
nuclear_speckles_srrm2,scpair_ops,4,0.8478111445334361,444,24,single
proteasome_psmb7,ridge,0,0.5809840839700237,422,24,single
proteasome_psmb7,gbdt,0,0.6221069491088534,422,24,single
proteasome_psmb7,catboost_multirmse,0,0.5930806639913865,422,24,single
proteasome_psmb7,mlp,0,0.6251287776595809,422,24,single
proteasome_psmb7,tabm_specialists,0,0.6209857698233078,422,24,single
proteasome_psmb7,scbutterfly_ops_b,0,0.5384162555887434,422,24,single
proteasome_psmb7,resmlp_52head,0,0.6146053952465799,422,24,single
proteasome_psmb7,multitab_pilot,0,0.6098595818042799,422,24,single
proteasome_psmb7,midas_ops,0,0.4415250199813709,422,24,single
proteasome_psmb7,scpair_ops,0,0.5941691579539866,422,24,single
proteasome_psmb7,ridge,1,0.5826766044454462,374,24,single
proteasome_psmb7,gbdt,1,0.6173915691794002,374,24,single
proteasome_psmb7,catboost_multirmse,1,0.6059868234120848,374,24,single
proteasome_psmb7,mlp,1,0.6222430410636486,374,24,single
proteasome_psmb7,tabm_specialists,1,0.6147975527102593,374,24,single
proteasome_psmb7,scbutterfly_ops_b,1,0.4559595200738353,374,24,single
proteasome_psmb7,resmlp_52head,1,0.611662476068267,374,24,single
proteasome_psmb7,multitab_pilot,1,0.6220886686638029,374,24,single
proteasome_psmb7,midas_ops,1,0.4718978181771301,374,24,single
proteasome_psmb7,scpair_ops,1,0.5994759219524414,374,24,single
proteasome_psmb7,ridge,2,0.5860882692876933,366,24,single
proteasome_psmb7,gbdt,2,0.6060204639024819,366,24,single
proteasome_psmb7,catboost_multirmse,2,0.5902646221633505,366,24,single
proteasome_psmb7,mlp,2,0.6307045119343163,366,24,single
proteasome_psmb7,tabm_specialists,2,0.6167628438058143,366,24,single
proteasome_psmb7,scbutterfly_ops_b,2,0.5086829392893881,366,24,single
proteasome_psmb7,resmlp_52head,2,0.6327203853883985,366,24,single
proteasome_psmb7,multitab_pilot,2,0.6092484757082949,366,24,single
proteasome_psmb7,midas_ops,2,0.4639362828069283,366,24,single
proteasome_psmb7,scpair_ops,2,0.6031651166846611,366,24,single
proteasome_psmb7,ridge,3,0.4960193904469195,394,24,single
proteasome_psmb7,gbdt,3,0.5285638841030673,394,24,single
proteasome_psmb7,catboost_multirmse,3,0.520581303751127,394,24,single
proteasome_psmb7,mlp,3,0.5144105490907105,394,24,single
proteasome_psmb7,tabm_specialists,3,0.5333291141757425,394,24,single
proteasome_psmb7,scbutterfly_ops_b,3,0.438316083482309,394,24,single
proteasome_psmb7,resmlp_52head,3,0.5308090480104194,394,24,single
proteasome_psmb7,multitab_pilot,3,0.5346455959449118,394,24,single
proteasome_psmb7,midas_ops,3,0.3955385548227135,394,24,single
proteasome_psmb7,scpair_ops,3,0.534056925298325,394,24,single
proteasome_psmb7,ridge,4,0.6096821781278979,444,24,single
proteasome_psmb7,gbdt,4,0.6379828401613559,444,24,single
proteasome_psmb7,catboost_multirmse,4,0.6214448674685976,444,24,single
proteasome_psmb7,mlp,4,0.6533719519789541,444,24,single
proteasome_psmb7,tabm_specialists,4,0.6458153260327307,444,24,single
proteasome_psmb7,scbutterfly_ops_b,4,0.5761041703287645,444,24,single
proteasome_psmb7,resmlp_52head,4,0.6454729282558054,444,24,single
proteasome_psmb7,multitab_pilot,4,0.62736603683467,444,24,single
proteasome_psmb7,midas_ops,4,0.4714941249612017,444,24,single
proteasome_psmb7,scpair_ops,4,0.6266780290934499,444,24,single
oxidative_stress_cellrox_live-cell_dye,ridge,0,0.5827820413931333,422,24,single
oxidative_stress_cellrox_live-cell_dye,gbdt,0,0.6302160735843371,422,24,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,0,0.6138262690934791,422,24,single
oxidative_stress_cellrox_live-cell_dye,mlp,0,0.6362273623268094,422,24,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,0,0.6277584447872517,422,24,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,0,0.609592938050962,422,24,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,0,0.6408435064881371,422,24,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,0,0.6120657818930058,422,24,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,0,0.5512857808730137,422,24,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,0,0.6256850171900471,422,24,single
oxidative_stress_cellrox_live-cell_dye,ridge,1,0.6446665483137167,374,24,single
oxidative_stress_cellrox_live-cell_dye,gbdt,1,0.6764573640467351,374,24,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,1,0.6663113113535789,374,24,single
oxidative_stress_cellrox_live-cell_dye,mlp,1,0.6757464881030594,374,24,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,1,0.6940291923235152,374,24,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,1,0.6294396464854973,374,24,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,1,0.6952136328106174,374,24,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,1,0.6803629260832537,374,24,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,1,0.5726507882171448,374,24,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,1,0.6698538401690013,374,24,single
oxidative_stress_cellrox_live-cell_dye,ridge,2,0.6469153454918725,366,24,single
oxidative_stress_cellrox_live-cell_dye,gbdt,2,0.6524606965066359,366,24,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,2,0.6313520391105963,366,24,single
oxidative_stress_cellrox_live-cell_dye,mlp,2,0.6439206898795443,366,24,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,2,0.6677720541103916,366,24,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,2,0.6498137586102684,366,24,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,2,0.6988576219779751,366,24,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,2,0.6236080709015913,366,24,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,2,0.4892828332659685,366,24,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,2,0.6822645690465606,366,24,single
oxidative_stress_cellrox_live-cell_dye,ridge,3,0.6430291860428013,394,24,single
oxidative_stress_cellrox_live-cell_dye,gbdt,3,0.6691713561371575,394,24,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,3,0.6601394547558441,394,24,single
oxidative_stress_cellrox_live-cell_dye,mlp,3,0.6677511840414047,394,24,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,3,0.6851954536926103,394,24,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,3,0.6619508889770785,394,24,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,3,0.7060992817236432,394,24,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,3,0.6558505023206611,394,24,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,3,0.609858407182322,394,24,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,3,0.6702609453416004,394,24,single
oxidative_stress_cellrox_live-cell_dye,ridge,4,0.6548842969357441,444,24,single
oxidative_stress_cellrox_live-cell_dye,gbdt,4,0.7207411651107224,444,24,single
oxidative_stress_cellrox_live-cell_dye,catboost_multirmse,4,0.7114903324958707,444,24,single
oxidative_stress_cellrox_live-cell_dye,mlp,4,0.7034763541802906,444,24,single
oxidative_stress_cellrox_live-cell_dye,tabm_specialists,4,0.7175080697824336,444,24,single
oxidative_stress_cellrox_live-cell_dye,scbutterfly_ops_b,4,0.6999739388174065,444,24,single
oxidative_stress_cellrox_live-cell_dye,resmlp_52head,4,0.7022532229144508,444,24,single
oxidative_stress_cellrox_live-cell_dye,multitab_pilot,4,0.7084269343710682,444,24,single
oxidative_stress_cellrox_live-cell_dye,midas_ops,4,0.544554245500902,444,24,single
oxidative_stress_cellrox_live-cell_dye,scpair_ops,4,0.6994209389346695,444,24,single
er_ncln,ridge,0,0.6361614141569243,211,24,single
er_ncln,gbdt,0,0.6457863784365888,211,24,single
er_ncln,catboost_multirmse,0,0.6413673473294134,211,24,single
er_ncln,mlp,0,0.6341210760714552,211,24,single
er_ncln,tabm_specialists,0,0.6340253894387254,211,24,single
er_ncln,scbutterfly_ops_b,0,0.4413510703994809,211,24,single
er_ncln,resmlp_52head,0,0.6359586004366956,211,24,single
er_ncln,multitab_pilot,0,0.6380716524510116,211,24,single
er_ncln,midas_ops,0,0.5891805450695516,211,24,single
er_ncln,scpair_ops,0,0.6222843730809416,211,24,single
er_ncln,ridge,1,0.6334502070418624,187,24,single
er_ncln,gbdt,1,0.6386006495410265,187,24,single
er_ncln,catboost_multirmse,1,0.6368745881020336,187,24,single
er_ncln,mlp,1,0.6267213014815164,187,24,single
er_ncln,tabm_specialists,1,0.6161985056846051,187,24,single
er_ncln,scbutterfly_ops_b,1,0.4647040520947635,187,24,single
er_ncln,resmlp_52head,1,0.6191691614587232,187,24,single
er_ncln,multitab_pilot,1,0.6348724732824347,187,24,single
er_ncln,midas_ops,1,0.5287675293647014,187,24,single
er_ncln,scpair_ops,1,0.5937453991557106,187,24,single
er_ncln,ridge,2,0.648187215330131,183,24,single
er_ncln,gbdt,2,0.6516002794915362,183,24,single
er_ncln,catboost_multirmse,2,0.6499394488715816,183,24,single
er_ncln,mlp,2,0.6530655445674598,183,24,single
er_ncln,tabm_specialists,2,0.6233752066762025,183,24,single
er_ncln,scbutterfly_ops_b,2,0.4928146004798564,183,24,single
er_ncln,resmlp_52head,2,0.645691550247466,183,24,single
er_ncln,multitab_pilot,2,0.6601609175392115,183,24,single
er_ncln,midas_ops,2,0.5381449302590966,183,24,single
er_ncln,scpair_ops,2,0.643767997369492,183,24,single
er_ncln,ridge,3,0.6702231272761323,197,24,single
er_ncln,gbdt,3,0.6768819412821537,197,24,single
er_ncln,catboost_multirmse,3,0.6720998550458144,197,24,single
er_ncln,mlp,3,0.6670749153847009,197,24,single
er_ncln,tabm_specialists,3,0.6882477899853656,197,24,single
er_ncln,scbutterfly_ops_b,3,0.4977657546440695,197,24,single
er_ncln,resmlp_52head,3,0.6819864483893007,197,24,single
er_ncln,multitab_pilot,3,0.6822187448980808,197,24,single
er_ncln,midas_ops,3,0.576983751489572,197,24,single
er_ncln,scpair_ops,3,0.658325335224331,197,24,single
er_ncln,ridge,4,0.6826859898486433,222,24,single
er_ncln,gbdt,4,0.6897371005002494,222,24,single
er_ncln,catboost_multirmse,4,0.6853384389662404,222,24,single
er_ncln,mlp,4,0.6945215774665455,222,24,single
er_ncln,tabm_specialists,4,0.6856826686494716,222,24,single
er_ncln,scbutterfly_ops_b,4,0.5141645855130083,222,24,single
er_ncln,resmlp_52head,4,0.6776076628490939,222,24,single
er_ncln,multitab_pilot,4,0.6878853650031558,222,24,single
er_ncln,midas_ops,4,0.5818201546781961,222,24,single
er_ncln,scpair_ops,4,0.6498604754002356,222,24,single
trans-golgi_vamp3,ridge,0,0.6603779404137526,422,24,single
trans-golgi_vamp3,gbdt,0,0.6962269260594128,422,24,single
trans-golgi_vamp3,catboost_multirmse,0,0.6748298444957358,422,24,single
trans-golgi_vamp3,mlp,0,0.700479774705732,422,24,single
trans-golgi_vamp3,tabm_specialists,0,0.6847877784361138,422,24,single
trans-golgi_vamp3,scbutterfly_ops_b,0,0.4892984598157417,422,24,single
trans-golgi_vamp3,resmlp_52head,0,0.6723636439883758,422,24,single
trans-golgi_vamp3,multitab_pilot,0,0.6763319826067052,422,24,single
trans-golgi_vamp3,midas_ops,0,0.5598312274702256,422,24,single
trans-golgi_vamp3,scpair_ops,0,0.6491773975239069,422,24,single
trans-golgi_vamp3,ridge,1,0.6493469307699855,374,24,single
trans-golgi_vamp3,gbdt,1,0.687752721719319,374,24,single
trans-golgi_vamp3,catboost_multirmse,1,0.6583161150795841,374,24,single
trans-golgi_vamp3,mlp,1,0.6774970638507439,374,24,single
trans-golgi_vamp3,tabm_specialists,1,0.6564542009527746,374,24,single
trans-golgi_vamp3,scbutterfly_ops_b,1,0.4368567309666972,374,24,single
trans-golgi_vamp3,resmlp_52head,1,0.6394278357356781,374,24,single
trans-golgi_vamp3,multitab_pilot,1,0.6561357731463869,374,24,single
trans-golgi_vamp3,midas_ops,1,0.5241345459610957,374,24,single
trans-golgi_vamp3,scpair_ops,1,0.6117283929618241,374,24,single
trans-golgi_vamp3,ridge,2,0.6517244937697202,366,24,single
trans-golgi_vamp3,gbdt,2,0.6621443763235815,366,24,single
trans-golgi_vamp3,catboost_multirmse,2,0.6460372387564283,366,24,single
trans-golgi_vamp3,mlp,2,0.6844783516552404,366,24,single
trans-golgi_vamp3,tabm_specialists,2,0.6593623751691816,366,24,single
trans-golgi_vamp3,scbutterfly_ops_b,2,0.4641389800443811,366,24,single
trans-golgi_vamp3,resmlp_52head,2,0.651163449606373,366,24,single
trans-golgi_vamp3,multitab_pilot,2,0.6540317588404089,366,24,single
trans-golgi_vamp3,midas_ops,2,0.4845368036687347,366,24,single
trans-golgi_vamp3,scpair_ops,2,0.6251342778307108,366,24,single
trans-golgi_vamp3,ridge,3,0.6606305074387492,394,24,single
trans-golgi_vamp3,gbdt,3,0.6985777010596554,394,24,single
trans-golgi_vamp3,catboost_multirmse,3,0.6828925340022399,394,24,single
trans-golgi_vamp3,mlp,3,0.692019261630977,394,24,single
trans-golgi_vamp3,tabm_specialists,3,0.6832288657918397,394,24,single
trans-golgi_vamp3,scbutterfly_ops_b,3,0.4649603013701171,394,24,single
trans-golgi_vamp3,resmlp_52head,3,0.6861820385571078,394,24,single
trans-golgi_vamp3,multitab_pilot,3,0.6802347935144745,394,24,single
trans-golgi_vamp3,midas_ops,3,0.6115120427812244,394,24,single
trans-golgi_vamp3,scpair_ops,3,0.6433160949799256,394,24,single
trans-golgi_vamp3,ridge,4,0.6558380875939346,444,24,single
trans-golgi_vamp3,gbdt,4,0.6777200037463643,444,24,single
trans-golgi_vamp3,catboost_multirmse,4,0.6608061344583523,444,24,single
trans-golgi_vamp3,mlp,4,0.6862203353118107,444,24,single
trans-golgi_vamp3,tabm_specialists,4,0.6681704821898385,444,24,single
trans-golgi_vamp3,scbutterfly_ops_b,4,0.4884733471298436,444,24,single
trans-golgi_vamp3,resmlp_52head,4,0.6638344203407106,444,24,single
trans-golgi_vamp3,multitab_pilot,4,0.6608665645121397,444,24,single
trans-golgi_vamp3,midas_ops,4,0.5103861204078807,444,24,single
trans-golgi_vamp3,scpair_ops,4,0.6353066254389225,444,24,single
p21,ridge,0,0.5537209296911761,211,30,single
p21,gbdt,0,0.5668913425552328,211,30,single
p21,catboost_multirmse,0,0.5715710548362616,211,30,single
p21,mlp,0,0.5675695855907229,211,30,single
p21,tabm_specialists,0,0.5715340154853382,211,30,single
p21,scbutterfly_ops_b,0,0.5294066714386403,211,30,single
p21,resmlp_52head,0,0.5826321581452802,211,30,single
p21,multitab_pilot,0,0.5796041573751208,211,30,single
p21,midas_ops,0,0.4687263215179281,211,30,single
p21,scpair_ops,0,0.5718251584083187,211,30,single
p21,ridge,1,0.5417855611494915,187,30,single
p21,gbdt,1,0.5441775379447156,187,30,single
p21,catboost_multirmse,1,0.5523073944061655,187,30,single
p21,mlp,1,0.5785916461685184,187,30,single
p21,tabm_specialists,1,0.548819211733102,187,30,single
p21,scbutterfly_ops_b,1,0.5238742391113823,187,30,single
p21,resmlp_52head,1,0.5619008132240436,187,30,single
p21,multitab_pilot,1,0.5501713624064288,187,30,single
p21,midas_ops,1,0.4229449843020068,187,30,single
p21,scpair_ops,1,0.5464881616404436,187,30,single
p21,ridge,2,0.6205195635317649,183,30,single
p21,gbdt,2,0.6390519499561979,183,30,single
p21,catboost_multirmse,2,0.6641217597713488,183,30,single
p21,mlp,2,0.6330752646311443,183,30,single
p21,tabm_specialists,2,0.6632984347585718,183,30,single
p21,scbutterfly_ops_b,2,0.6239355920354729,183,30,single
p21,resmlp_52head,2,0.6499526022939004,183,30,single
p21,multitab_pilot,2,0.6703653799818942,183,30,single
p21,midas_ops,2,0.4774798922203463,183,30,single
p21,scpair_ops,2,0.6623244856073411,183,30,single
p21,ridge,3,0.6096741850944511,197,30,single
p21,gbdt,3,0.6002938068078728,197,30,single
p21,catboost_multirmse,3,0.6172369613055563,197,30,single
p21,mlp,3,0.6260543388539408,197,30,single
p21,tabm_specialists,3,0.6293418462421558,197,30,single
p21,scbutterfly_ops_b,3,0.5969787091542779,197,30,single
p21,resmlp_52head,3,0.623021054330104,197,30,single
p21,multitab_pilot,3,0.6195870773896186,197,30,single
p21,midas_ops,3,0.497238187382673,197,30,single
p21,scpair_ops,3,0.6232198671248212,197,30,single
p21,ridge,4,0.6536027052316938,222,30,single
p21,gbdt,4,0.6594612608254808,222,30,single
p21,catboost_multirmse,4,0.6538976281751675,222,30,single
p21,mlp,4,0.6179299879047879,222,30,single
p21,tabm_specialists,4,0.6365669065154322,222,30,single
