reporter_slug,endpoint_index,endpoint_name,fold,common_control_scale,fold_target_scale,fold_to_common_factor
nuclear_speckles_srrm2,1,op_gfp_intensity_min_median,0,43.885859554941014,99.51235961914062,2.2675267302115936
nuclear_speckles_srrm2,2,op_gfp_intensity_min_std,0,18.771299221030933,22.424535751342773,1.1946182034229595
nuclear_speckles_srrm2,3,op_gfp_intensity_min_sum,0,3903.343925866321,4965.7763671875,1.2721851985116528
nuclear_speckles_srrm2,4,op_gfp_intensity_min_min,0,45.511187312573206,66.470703125,1.4605354650160134
nuclear_speckles_srrm2,5,op_gfp_intensity_min_max,0,70.77285449467219,126.17728424072266,1.7828485955758833
nuclear_speckles_srrm2,6,op_gfp_intensity_max_mean,0,59.81312105802313,108.91050720214844,1.8208464175694365
nuclear_speckles_srrm2,7,op_gfp_intensity_max_median,0,62.71357861232192,115.34761810302734,1.8392766073209532
nuclear_speckles_srrm2,8,op_gfp_intensity_max_std,0,27.23325354611041,29.401662826538086,1.079623585068754
nuclear_speckles_srrm2,9,op_gfp_intensity_max_sum,0,5415.094608403903,6609.7509765625,1.2206159734133843
nuclear_speckles_srrm2,10,op_gfp_intensity_max_min,0,57.60017333232643,94.60870361328125,1.6425072728068486
nuclear_speckles_srrm2,11,op_gfp_intensity_max_max,0,103.43837610532096,135.71368408203125,1.3120245037861729
nuclear_speckles_srrm2,12,op_gfp_intensity_mean_mean,0,50.045131647594125,103.47222900390625,2.0675783157597225
nuclear_speckles_srrm2,13,op_gfp_intensity_mean_median,0,52.52735036292601,106.734619140625,2.0319817847876576
nuclear_speckles_srrm2,14,op_gfp_intensity_mean_std,0,19.59388437673403,20.62871742248535,1.052814083509653
nuclear_speckles_srrm2,15,op_gfp_intensity_mean_sum,0,4635.010185430838,5774.083984375,1.2457543248825207
nuclear_speckles_srrm2,16,op_gfp_intensity_mean_min,0,52.9601909566387,83.893798828125,1.5840916981740734
nuclear_speckles_srrm2,17,op_gfp_intensity_mean_max,0,76.23780721956341,125.65048217773438,1.6481387222466068
nuclear_speckles_srrm2,18,op_gfp_intensity_range_mean,0,28.072997136893907,30.198495864868164,1.0757132812577712
nuclear_speckles_srrm2,19,op_gfp_intensity_range_median,0,26.056781989756733,28.981346130371094,1.112238116808286
nuclear_speckles_srrm2,20,op_gfp_intensity_range_std,0,23.980307176820887,27.270885467529297,1.1372200225145177
nuclear_speckles_srrm2,21,op_gfp_intensity_range_sum,0,1666.6360949999623,1897.86669921875,1.1387409074557413
nuclear_speckles_srrm2,22,op_gfp_intensity_range_min,0,11.138294456017928,12.366957664489746,1.1103098156834939
nuclear_speckles_srrm2,23,op_gfp_intensity_range_max,0,84.73325074810485,93.20380401611328,1.0999672878500757
nuclear_speckles_srrm2,0,op_gfp_intensity_min_mean,1,42.484081706114516,96.5494384765625,2.2726026925672405
nuclear_speckles_srrm2,1,op_gfp_intensity_min_median,1,43.885859554941014,99.699462890625,2.2717901369986966
nuclear_speckles_srrm2,2,op_gfp_intensity_min_std,1,18.771299221030933,22.67439079284668,1.2079286854818665
nuclear_speckles_srrm2,3,op_gfp_intensity_min_sum,1,3903.343925866321,4844.64501953125,1.241152486571117
nuclear_speckles_srrm2,4,op_gfp_intensity_min_min,1,45.511187312573206,66.35295867919922,1.4579483111148834
nuclear_speckles_srrm2,5,op_gfp_intensity_min_max,1,70.77285449467219,126.73790740966797,1.790770039086227
nuclear_speckles_srrm2,6,op_gfp_intensity_max_mean,1,59.81312105802313,109.23401641845703,1.826255083938723
nuclear_speckles_srrm2,7,op_gfp_intensity_max_median,1,62.71357861232192,115.69954681396484,1.8448882901291217
nuclear_speckles_srrm2,8,op_gfp_intensity_max_std,1,27.23325354611041,29.323156356811523,1.076740842116516
nuclear_speckles_srrm2,9,op_gfp_intensity_max_sum,1,5415.094608403903,6424.13134765625,1.1863377858045883
nuclear_speckles_srrm2,10,op_gfp_intensity_max_min,1,57.60017333232643,94.62393188476562,1.642771651724539
nuclear_speckles_srrm2,11,op_gfp_intensity_max_max,1,103.43837610532096,136.05767822265625,1.3153500987304976
nuclear_speckles_srrm2,12,op_gfp_intensity_mean_mean,1,50.045131647594125,103.72441864013672,2.0726175598965213
nuclear_speckles_srrm2,13,op_gfp_intensity_mean_median,1,52.52735036292601,107.00736999511719,2.037174334052139
nuclear_speckles_srrm2,14,op_gfp_intensity_mean_std,1,19.59388437673403,20.76166343688965,1.0595991605187918
nuclear_speckles_srrm2,15,op_gfp_intensity_mean_sum,1,4635.010185430838,5622.2578125,1.2129979412283416
nuclear_speckles_srrm2,16,op_gfp_intensity_mean_min,1,52.9601909566387,83.82278442382812,1.5827507965833858
nuclear_speckles_srrm2,17,op_gfp_intensity_mean_max,1,76.23780721956341,126.21601867675781,1.6555567805519134
nuclear_speckles_srrm2,18,op_gfp_intensity_range_mean,1,28.072997136893907,30.25178337097168,1.0776114578522997
nuclear_speckles_srrm2,19,op_gfp_intensity_range_median,1,26.056781989756733,29.034780502319336,1.114288806412599
nuclear_speckles_srrm2,20,op_gfp_intensity_range_std,1,23.980307176820887,27.16098976135254,1.1326372744551858
nuclear_speckles_srrm2,21,op_gfp_intensity_range_sum,1,1666.6360949999623,1837.396240234375,1.10245796652713
nuclear_speckles_srrm2,22,op_gfp_intensity_range_min,1,11.138294456017928,12.515009880065918,1.123601995752964
nuclear_speckles_srrm2,23,op_gfp_intensity_range_max,1,84.73325074810485,93.11720275878906,1.0989452421176196
nuclear_speckles_srrm2,0,op_gfp_intensity_min_mean,2,42.484081706114516,96.77632141113281,2.2779431148020857
nuclear_speckles_srrm2,1,op_gfp_intensity_min_median,2,43.885859554941014,99.9554443359375,2.2776230282285477
nuclear_speckles_srrm2,2,op_gfp_intensity_min_std,2,18.771299221030933,22.79970932006836,1.2146047565276723
nuclear_speckles_srrm2,3,op_gfp_intensity_min_sum,2,3903.343925866321,4912.86474609375,1.2586297388599628
nuclear_speckles_srrm2,4,op_gfp_intensity_min_min,2,45.511187312573206,66.4508285522461,1.4600987685919582
nuclear_speckles_srrm2,5,op_gfp_intensity_min_max,2,70.77285449467219,127.1603775024414,1.7967394195187378
nuclear_speckles_srrm2,6,op_gfp_intensity_max_mean,2,59.81312105802313,109.668701171875,1.8335224651709496
nuclear_speckles_srrm2,7,op_gfp_intensity_max_median,2,62.71357861232192,116.14201354980469,1.8519436479261158
nuclear_speckles_srrm2,8,op_gfp_intensity_max_std,2,27.23325354611041,29.434968948364258,1.080846579661368
nuclear_speckles_srrm2,9,op_gfp_intensity_max_sum,2,5415.094608403903,6516.04052734375,1.2033105603051226
nuclear_speckles_srrm2,10,op_gfp_intensity_max_min,2,57.60017333232643,94.72785186767578,1.6445758126653505
nuclear_speckles_srrm2,11,op_gfp_intensity_max_max,2,103.43837610532096,136.83563232421875,1.3228710414488014
nuclear_speckles_srrm2,12,op_gfp_intensity_mean_mean,2,50.045131647594125,104.0427474975586,2.078978395545101
nuclear_speckles_srrm2,13,op_gfp_intensity_mean_median,2,52.52735036292601,107.36798095703125,2.044039537787384
nuclear_speckles_srrm2,14,op_gfp_intensity_mean_std,2,19.59388437673403,20.873912811279297,1.0653279569244158
nuclear_speckles_srrm2,15,op_gfp_intensity_mean_sum,2,4635.010185430838,5701.4287109375,1.230079003679155
nuclear_speckles_srrm2,16,op_gfp_intensity_mean_min,2,52.9601909566387,83.89593505859375,1.5841320347066683
nuclear_speckles_srrm2,17,op_gfp_intensity_mean_max,2,76.23780721956341,126.68724060058594,1.66173772857513
nuclear_speckles_srrm2,18,op_gfp_intensity_range_mean,2,28.072997136893907,30.376283645629883,1.0820463343299018
nuclear_speckles_srrm2,19,op_gfp_intensity_range_median,2,26.056781989756733,29.15089225769043,1.1187449113689494
nuclear_speckles_srrm2,20,op_gfp_intensity_range_std,2,23.980307176820887,27.210453033447266,1.1346999366108457
nuclear_speckles_srrm2,21,op_gfp_intensity_range_sum,2,1666.6360949999623,1857.5146484375,1.1145292328722438
nuclear_speckles_srrm2,22,op_gfp_intensity_range_min,2,11.138294456017928,12.568153381347656,1.1283732380191465
nuclear_speckles_srrm2,23,op_gfp_intensity_range_max,2,84.73325074810485,93.71517944335938,1.1060024089239302
nuclear_speckles_srrm2,0,op_gfp_intensity_min_mean,3,42.484081706114516,96.8230972290039,2.2790441346662944
nuclear_speckles_srrm2,1,op_gfp_intensity_min_median,3,43.885859554941014,100.0212173461914,2.2791217572251066
nuclear_speckles_srrm2,2,op_gfp_intensity_min_std,3,18.771299221030933,22.768030166625977,1.2129171187637986
nuclear_speckles_srrm2,3,op_gfp_intensity_min_sum,3,3903.343925866321,4981.90185546875,1.2763163969372875
nuclear_speckles_srrm2,4,op_gfp_intensity_min_min,3,45.511187312573206,66.5237808227539,1.4617017210705823
nuclear_speckles_srrm2,5,op_gfp_intensity_min_max,3,70.77285449467219,127.0749740600586,1.795532693536119
nuclear_speckles_srrm2,6,op_gfp_intensity_max_mean,3,59.81312105802313,109.67388153076172,1.8336090742425895
nuclear_speckles_srrm2,7,op_gfp_intensity_max_median,3,62.71357861232192,116.10865783691406,1.8514117740699478
nuclear_speckles_srrm2,8,op_gfp_intensity_max_std,3,27.23325354611041,29.605072021484375,1.0870927328370106
nuclear_speckles_srrm2,9,op_gfp_intensity_max_sum,3,5415.094608403903,6623.4150390625,1.22313930190312
nuclear_speckles_srrm2,10,op_gfp_intensity_max_min,3,57.60017333232643,94.74378204345703,1.6448523773848582
nuclear_speckles_srrm2,11,op_gfp_intensity_max_max,3,103.43837610532096,137.10934448242188,1.3255171788738944
nuclear_speckles_srrm2,12,op_gfp_intensity_mean_mean,3,50.045131647594125,104.06914520263672,2.0795058735276553
nuclear_speckles_srrm2,13,op_gfp_intensity_mean_median,3,52.52735036292601,107.38148498535156,2.044296623443276
nuclear_speckles_srrm2,14,op_gfp_intensity_mean_std,3,19.59388437673403,20.941944122314453,1.0688000255417003
nuclear_speckles_srrm2,15,op_gfp_intensity_mean_sum,3,4635.010185430838,5789.3671875,1.2490516645891387
nuclear_speckles_srrm2,16,op_gfp_intensity_mean_min,3,52.9601909566387,83.9322738647461,1.584818187937915
nuclear_speckles_srrm2,17,op_gfp_intensity_mean_max,3,76.23780721956341,126.73020935058594,1.6623013432902836
nuclear_speckles_srrm2,18,op_gfp_intensity_range_mean,3,28.072997136893907,30.395811080932617,1.0827419292892684
nuclear_speckles_srrm2,19,op_gfp_intensity_range_median,3,26.056781989756733,29.056564331054688,1.1151248201898918
nuclear_speckles_srrm2,20,op_gfp_intensity_range_std,3,23.980307176820887,27.3278751373291,1.1395965421053462
nuclear_speckles_srrm2,21,op_gfp_intensity_range_sum,3,1666.6360949999623,1895.4603271484375,1.1372970577290182
nuclear_speckles_srrm2,22,op_gfp_intensity_range_min,3,11.138294456017928,12.540904998779297,1.1259268686332449
nuclear_speckles_srrm2,23,op_gfp_intensity_range_max,3,84.73325074810485,93.96614074707031,1.1089641895884887
nuclear_speckles_srrm2,0,op_gfp_intensity_min_mean,4,42.484081706114516,96.6295394897461,2.2744881284756286
nuclear_speckles_srrm2,1,op_gfp_intensity_min_median,4,43.885859554941014,99.78575134277344,2.2737563387097603
nuclear_speckles_srrm2,2,op_gfp_intensity_min_std,4,18.771299221030933,22.641345977783203,1.206168295075514
nuclear_speckles_srrm2,3,op_gfp_intensity_min_sum,4,3903.343925866321,4996.5126953125,1.2800595566796122
nuclear_speckles_srrm2,4,op_gfp_intensity_min_min,4,45.511187312573206,66.5243911743164,1.461715132093202
nuclear_speckles_srrm2,5,op_gfp_intensity_min_max,4,70.77285449467219,126.60620880126953,1.788909175774456
nuclear_speckles_srrm2,6,op_gfp_intensity_max_mean,4,59.81312105802313,109.24871063232422,1.8265007526750683
nuclear_speckles_srrm2,7,op_gfp_intensity_max_median,4,62.71357861232192,115.6928939819336,1.844782207328898
nuclear_speckles_srrm2,8,op_gfp_intensity_max_std,4,27.23325354611041,29.506864547729492,1.083486572684732
nuclear_speckles_srrm2,9,op_gfp_intensity_max_sum,4,5415.094608403903,6654.283203125,1.228839694286772
nuclear_speckles_srrm2,10,op_gfp_intensity_max_min,4,57.60017333232643,94.649169921875,1.6432098107724946
nuclear_speckles_srrm2,11,op_gfp_intensity_max_max,4,103.43837610532096,136.42291259765625,1.3188810355911855
nuclear_speckles_srrm2,12,op_gfp_intensity_mean_mean,4,50.045131647594125,103.76178741455078,2.073364261387432
nuclear_speckles_srrm2,13,op_gfp_intensity_mean_median,4,52.52735036292601,107.04850006103516,2.03795735595661
nuclear_speckles_srrm2,14,op_gfp_intensity_mean_std,4,19.59388437673403,20.81117057800293,1.0621258234387825
nuclear_speckles_srrm2,15,op_gfp_intensity_mean_sum,4,4635.010185430838,5811.32763671875,1.2537896151739676
nuclear_speckles_srrm2,16,op_gfp_intensity_mean_min,4,52.9601909566387,83.93641662597656,1.5848964119993398
nuclear_speckles_srrm2,17,op_gfp_intensity_mean_max,4,76.23780721956341,126.16142272949219,1.6548406536162528
nuclear_speckles_srrm2,18,op_gfp_intensity_range_mean,4,28.072997136893907,30.24289321899414,1.077294778021707
nuclear_speckles_srrm2,19,op_gfp_intensity_range_median,4,26.056781989756733,28.9182071685791,1.1098149871287726
nuclear_speckles_srrm2,20,op_gfp_intensity_range_std,4,23.980307176820887,27.288671493530273,1.137961715515772
nuclear_speckles_srrm2,21,op_gfp_intensity_range_sum,4,1666.6360949999623,1911.6876220703125,1.1470336132797818
nuclear_speckles_srrm2,22,op_gfp_intensity_range_min,4,11.138294456017928,12.368000030517578,1.1104033996726717
nuclear_speckles_srrm2,23,op_gfp_intensity_range_max,4,84.73325074810485,93.54720306396484,1.104019994961153
proteasome_psmb7,0,op_gfp_intensity_min_mean,0,7.493648706805357,7.884962558746338,1.0522194016895414
proteasome_psmb7,1,op_gfp_intensity_min_median,0,7.454275770657155,7.944616317749023,1.0657797701853255
proteasome_psmb7,2,op_gfp_intensity_min_std,0,2.979640517950452,3.2748327255249023,1.0990697387138157
proteasome_psmb7,3,op_gfp_intensity_min_sum,0,1965.0062962825511,3308.5146484375,1.6837170724066544
proteasome_psmb7,4,op_gfp_intensity_min_min,0,6.211215251751346,6.647326469421387,1.0702135089501321
proteasome_psmb7,5,op_gfp_intensity_min_max,0,12.646689790137323,15.777029991149902,1.2475224942620016
proteasome_psmb7,6,op_gfp_intensity_max_mean,0,14.68044189133241,17.863569259643555,1.2168277625342134
proteasome_psmb7,7,op_gfp_intensity_max_median,0,15.146465281445735,17.886991500854492,1.1809350345764087
proteasome_psmb7,8,op_gfp_intensity_max_std,0,7.522340924528686,9.137001991271973,1.2146487486997877
proteasome_psmb7,9,op_gfp_intensity_max_sum,0,2274.1536670977557,3700.245361328125,1.6270867773198143
proteasome_psmb7,10,op_gfp_intensity_max_min,0,13.149358216425759,14.625450134277344,1.1122558145847528
proteasome_psmb7,11,op_gfp_intensity_max_max,0,21.028935515352867,33.99580764770508,1.6166204714872667
proteasome_psmb7,12,op_gfp_intensity_mean_mean,0,11.029127794772608,12.492021560668945,1.1326391164485097
proteasome_psmb7,13,op_gfp_intensity_mean_median,0,11.36552544703401,12.775995254516602,1.1241007126380307
proteasome_psmb7,14,op_gfp_intensity_mean_std,0,4.581376561728642,4.90765905380249,1.0712193131644119
proteasome_psmb7,15,op_gfp_intensity_mean_sum,0,2110.610054531294,3499.95263671875,1.6582658787229123
proteasome_psmb7,16,op_gfp_intensity_mean_min,0,9.82330245152371,10.746542930603027,1.0939847351372258
proteasome_psmb7,17,op_gfp_intensity_mean_max,0,13.66411503480444,17.072534561157227,1.2494431229297367
proteasome_psmb7,18,op_gfp_intensity_range_mean,0,8.513345450024108,11.710992813110352,1.3756040891160113
proteasome_psmb7,19,op_gfp_intensity_range_median,0,8.34894653391392,10.797527313232422,1.2932802083918276
proteasome_psmb7,20,op_gfp_intensity_range_std,0,6.902447001918376,9.35858154296875,1.3558353349714598
proteasome_psmb7,21,op_gfp_intensity_range_sum,0,348.3345860309872,462.7194519042969,1.3283764244505258
proteasome_psmb7,22,op_gfp_intensity_range_min,0,7.1651983257973955,7.5985307693481445,1.0604773830182188
proteasome_psmb7,23,op_gfp_intensity_range_max,0,21.59942210664558,33.710235595703125,1.560700810848609
proteasome_psmb7,0,op_gfp_intensity_min_mean,1,7.493648706805357,7.8521575927734375,1.0478416990167287
proteasome_psmb7,1,op_gfp_intensity_min_median,1,7.454275770657155,7.902351379394531,1.0601098782126053
proteasome_psmb7,2,op_gfp_intensity_min_std,1,2.979640517950452,3.261911630630493,1.0947332777157297
proteasome_psmb7,3,op_gfp_intensity_min_sum,1,1965.0062962825511,3360.26220703125,1.7100516234417567
proteasome_psmb7,4,op_gfp_intensity_min_min,1,6.211215251751346,6.619204044342041,1.0656858241188238
proteasome_psmb7,5,op_gfp_intensity_min_max,1,12.646689790137323,15.695960998535156,1.2411122008207907
proteasome_psmb7,6,op_gfp_intensity_max_mean,1,14.68044189133241,17.633840560913086,1.2011791396636646
proteasome_psmb7,7,op_gfp_intensity_max_median,1,15.146465281445735,17.692264556884766,1.1680787713921352
proteasome_psmb7,8,op_gfp_intensity_max_std,1,7.522340924528686,9.000011444091797,1.1964375896264892
proteasome_psmb7,9,op_gfp_intensity_max_sum,1,2274.1536670977557,3759.76611328125,1.6532594818359012
proteasome_psmb7,10,op_gfp_intensity_max_min,1,13.149358216425759,14.40397834777832,1.095413031625021
proteasome_psmb7,11,op_gfp_intensity_max_max,1,21.028935515352867,33.76717758178711,1.6057483060487903
proteasome_psmb7,12,op_gfp_intensity_mean_mean,1,11.029127794772608,12.37055492401123,1.1216258578374991
proteasome_psmb7,13,op_gfp_intensity_mean_median,1,11.36552544703401,12.677460670471191,1.115431110470968
proteasome_psmb7,14,op_gfp_intensity_mean_std,1,4.581376561728642,4.816984176635742,1.05142725373751
proteasome_psmb7,15,op_gfp_intensity_mean_sum,1,2110.610054531294,3555.526123046875,1.6845964110772018
proteasome_psmb7,16,op_gfp_intensity_mean_min,1,9.82330245152371,10.622127532958984,1.0813194020419648
proteasome_psmb7,17,op_gfp_intensity_mean_max,1,13.66411503480444,16.879642486572266,1.2353264330384677
proteasome_psmb7,18,op_gfp_intensity_range_mean,1,8.513345450024108,11.487383842468262,1.3493383899317433
proteasome_psmb7,19,op_gfp_intensity_range_median,1,8.34894653391392,10.582416534423828,1.2675151878668067
proteasome_psmb7,20,op_gfp_intensity_range_std,1,6.902447001918376,9.21633529663086,1.3352272453623173
proteasome_psmb7,21,op_gfp_intensity_range_sum,1,348.3345860309872,469.4014587402344,1.3475591502087514
proteasome_psmb7,22,op_gfp_intensity_range_min,1,7.1651983257973955,7.37144136428833,1.028783995796513
proteasome_psmb7,23,op_gfp_intensity_range_max,1,21.59942210664558,33.4991455078125,1.550927860125743
proteasome_psmb7,0,op_gfp_intensity_min_mean,2,7.493648706805357,7.849707126617432,1.0475146932746822
proteasome_psmb7,1,op_gfp_intensity_min_median,2,7.454275770657155,7.8936967849731445,1.0589488540316305
proteasome_psmb7,2,op_gfp_intensity_min_std,2,2.979640517950452,3.3075695037841797,1.1100565601313859
proteasome_psmb7,3,op_gfp_intensity_min_sum,2,1965.0062962825511,3360.96484375,1.7104091982343053
proteasome_psmb7,4,op_gfp_intensity_min_min,2,6.211215251751346,6.590627193450928,1.0610849771455917
proteasome_psmb7,5,op_gfp_intensity_min_max,2,12.646689790137323,15.789145469665527,1.248480490284413
proteasome_psmb7,6,op_gfp_intensity_max_mean,2,14.68044189133241,17.6267032623291,1.2006929622967422
proteasome_psmb7,7,op_gfp_intensity_max_median,2,15.146465281445735,17.661088943481445,1.1660204949016124
proteasome_psmb7,8,op_gfp_intensity_max_std,2,7.522340924528686,9.031373023986816,1.200606714664781
proteasome_psmb7,9,op_gfp_intensity_max_sum,2,2274.1536670977557,3762.809326171875,1.6545976556517932
proteasome_psmb7,10,op_gfp_intensity_max_min,2,13.149358216425759,14.379290580749512,1.0935355432622833
proteasome_psmb7,11,op_gfp_intensity_max_max,2,21.028935515352867,34.00676727294922,1.6171416402947005
proteasome_psmb7,12,op_gfp_intensity_mean_mean,2,11.029127794772608,12.359721183776855,1.120643573432425
proteasome_psmb7,13,op_gfp_intensity_mean_median,2,11.36552544703401,12.651988983154297,1.113189974552035
proteasome_psmb7,14,op_gfp_intensity_mean_std,2,4.581376561728642,4.805149555206299,1.0488440516649482
proteasome_psmb7,15,op_gfp_intensity_mean_sum,2,2110.610054531294,3557.34228515625,1.6854569026234616
proteasome_psmb7,16,op_gfp_intensity_mean_min,2,9.82330245152371,10.604777336120605,1.079553173533375
proteasome_psmb7,17,op_gfp_intensity_mean_max,2,13.66411503480444,16.981399536132812,1.242773461206875
proteasome_psmb7,18,op_gfp_intensity_range_mean,2,8.513345450024108,11.479094505310059,1.348364702536246
proteasome_psmb7,19,op_gfp_intensity_range_median,2,8.34894653391392,10.546224594116211,1.263180276850117
proteasome_psmb7,20,op_gfp_intensity_range_std,2,6.902447001918376,9.283379554748535,1.3449403598707
proteasome_psmb7,21,op_gfp_intensity_range_sum,2,348.3345860309872,472.2987060546875,1.3558765767022418
proteasome_psmb7,22,op_gfp_intensity_range_min,2,7.1651983257973955,7.329177379608154,1.022885487093968
proteasome_psmb7,23,op_gfp_intensity_range_max,2,21.59942210664558,33.7385368347168,1.562011088451127
proteasome_psmb7,0,op_gfp_intensity_min_mean,3,7.493648706805357,7.890974044799805,1.0530216125068175
proteasome_psmb7,1,op_gfp_intensity_min_median,3,7.454275770657155,7.942009449005127,1.0654300556289957
proteasome_psmb7,2,op_gfp_intensity_min_std,3,2.979640517950452,3.3137197494506836,1.1121206499534475
proteasome_psmb7,3,op_gfp_intensity_min_sum,3,1965.0062962825511,3311.966552734375,1.6854737610765103
proteasome_psmb7,4,op_gfp_intensity_min_min,3,6.211215251751346,6.619799613952637,1.0657817102838425
proteasome_psmb7,5,op_gfp_intensity_min_max,3,12.646689790137323,15.732294082641602,1.2439851331619303
proteasome_psmb7,6,op_gfp_intensity_max_mean,3,14.68044189133241,17.846723556518555,1.215680269614743
proteasome_psmb7,7,op_gfp_intensity_max_median,3,15.146465281445735,17.885868072509766,1.1808608635851012
proteasome_psmb7,8,op_gfp_intensity_max_std,3,7.522340924528686,8.992839813232422,1.1954842120899845
proteasome_psmb7,9,op_gfp_intensity_max_sum,3,2274.1536670977557,3708.061767578125,1.6305238389234724
proteasome_psmb7,10,op_gfp_intensity_max_min,3,13.149358216425759,14.61422061920166,1.1114018173864975
proteasome_psmb7,11,op_gfp_intensity_max_max,3,21.028935515352867,33.908119201660156,1.612450576820896
proteasome_psmb7,12,op_gfp_intensity_mean_mean,3,11.029127794772608,12.492585182189941,1.1326902194488089
proteasome_psmb7,13,op_gfp_intensity_mean_median,3,11.36552544703401,12.788348197937012,1.12518759097709
proteasome_psmb7,14,op_gfp_intensity_mean_std,3,4.581376561728642,4.861007213592529,1.061036382427027
proteasome_psmb7,15,op_gfp_intensity_mean_sum,3,2110.610054531294,3505.445068359375,1.6608681745040934
proteasome_psmb7,16,op_gfp_intensity_mean_min,3,9.82330245152371,10.739641189575195,1.0932821464648428
proteasome_psmb7,17,op_gfp_intensity_mean_max,3,13.66411503480444,17.0386905670166,1.2469662706744373
proteasome_psmb7,18,op_gfp_intensity_range_mean,3,8.513345450024108,11.65889835357666,1.3694849365643496
proteasome_psmb7,19,op_gfp_intensity_range_median,3,8.34894653391392,10.730520248413086,1.2852543976446693
proteasome_psmb7,20,op_gfp_intensity_range_std,3,6.902447001918376,9.246057510375977,1.3395332854864728
proteasome_psmb7,21,op_gfp_intensity_range_sum,3,348.3345860309872,467.5124206542969,1.342136093866682
proteasome_psmb7,22,op_gfp_intensity_range_min,3,7.1651983257973955,7.546252250671387,1.0531812111190355
proteasome_psmb7,23,op_gfp_intensity_range_max,3,21.59942210664558,33.61713790893555,1.5563906174412152
proteasome_psmb7,0,op_gfp_intensity_min_mean,4,7.493648706805357,7.853725910186768,1.0480509852369255
proteasome_psmb7,1,op_gfp_intensity_min_median,4,7.454275770657155,7.913780689239502,1.0616431337825107
proteasome_psmb7,2,op_gfp_intensity_min_std,4,2.979640517950452,3.2914772033691406,1.1046558078197921
proteasome_psmb7,3,op_gfp_intensity_min_sum,4,1965.0062962825511,3302.664794921875,1.6807400572557656
proteasome_psmb7,4,op_gfp_intensity_min_min,4,6.211215251751346,6.595790386199951,1.0619162464769143
proteasome_psmb7,5,op_gfp_intensity_min_max,4,12.646689790137323,15.716826438903809,1.2427620744806098
proteasome_psmb7,6,op_gfp_intensity_max_mean,4,14.68044189133241,17.868337631225586,1.2171525737093354
proteasome_psmb7,7,op_gfp_intensity_max_median,4,15.146465281445735,17.903596878051758,1.1820313548655792
proteasome_psmb7,8,op_gfp_intensity_max_std,4,7.522340924528686,9.025980949401855,1.1998899066074142
proteasome_psmb7,9,op_gfp_intensity_max_sum,4,2274.1536670977557,3694.0849609375,1.6243779012751771
proteasome_psmb7,10,op_gfp_intensity_max_min,4,13.149358216425759,14.61308765411377,1.1113156561405078
proteasome_psmb7,11,op_gfp_intensity_max_max,4,21.028935515352867,33.71737289428711,1.6033799176221084
proteasome_psmb7,12,op_gfp_intensity_mean_mean,4,11.029127794772608,12.489562034606934,1.1324161136773223
proteasome_psmb7,13,op_gfp_intensity_mean_median,4,11.36552544703401,12.777496337890625,1.124232786019153
proteasome_psmb7,14,op_gfp_intensity_mean_std,4,4.581376561728642,4.9023823738098145,1.0700675458033186
proteasome_psmb7,15,op_gfp_intensity_mean_sum,4,2110.610054531294,3494.0576171875,1.6554728381427286
proteasome_psmb7,16,op_gfp_intensity_mean_min,4,9.82330245152371,10.723501205444336,1.091639116108147
proteasome_psmb7,17,op_gfp_intensity_mean_max,4,13.66411503480444,17.011432647705078,1.244971416324771
proteasome_psmb7,18,op_gfp_intensity_range_mean,4,8.513345450024108,11.741194725036621,1.3791516853111339
proteasome_psmb7,19,op_gfp_intensity_range_median,4,8.34894653391392,10.84207820892334,1.2986163182243615
proteasome_psmb7,20,op_gfp_intensity_range_std,4,6.902447001918376,9.273625373840332,1.3435272116197259
proteasome_psmb7,21,op_gfp_intensity_range_sum,4,348.3345860309872,460.94873046875,1.3232930319119813
proteasome_psmb7,22,op_gfp_intensity_range_min,4,7.1651983257973955,7.615325927734375,1.0628213737387215
proteasome_psmb7,23,op_gfp_intensity_range_max,4,21.59942210664558,33.44955825805664,1.5486320926968264
oxidative_stress_cellrox_live-cell_dye,0,op_gfp_intensity_min_mean,0,18.79463208226423,18.240434646606445,0.9705129936445652
oxidative_stress_cellrox_live-cell_dye,1,op_gfp_intensity_min_median,0,17.557591056500833,16.341665267944336,0.9307464341410155
oxidative_stress_cellrox_live-cell_dye,2,op_gfp_intensity_min_std,0,19.822813324058078,17.83127784729004,0.8995331568627043
oxidative_stress_cellrox_live-cell_dye,3,op_gfp_intensity_min_sum,0,538.4970691938103,717.8466796875,1.3330558711530147
oxidative_stress_cellrox_live-cell_dye,4,op_gfp_intensity_min_min,0,12.62874027246327,13.715057373046875,1.0860194348087353
oxidative_stress_cellrox_live-cell_dye,5,op_gfp_intensity_min_max,0,37.84092795456095,36.380611419677734,0.9614090717691504
oxidative_stress_cellrox_live-cell_dye,6,op_gfp_intensity_max_mean,0,52.028437137774375,69.22962951660156,1.3306113603466008
oxidative_stress_cellrox_live-cell_dye,7,op_gfp_intensity_max_median,0,54.959673421765224,74.24046325683594,1.350817037923575
oxidative_stress_cellrox_live-cell_dye,8,op_gfp_intensity_max_std,0,52.32939884954656,56.44826889038086,1.0787104406201293
oxidative_stress_cellrox_live-cell_dye,9,op_gfp_intensity_max_sum,0,1493.097246255855,1895.475830078125,1.269492549685755
oxidative_stress_cellrox_live-cell_dye,10,op_gfp_intensity_max_min,0,36.472520159310385,51.052852630615234,1.399762133453312
